folio,foliohog,id_venti,venti_tipo,venti_otro,venti_dia,venti_ene,venti_feb,venti_mar,venti_abr,venti_may,venti_jun,venti_jul,venti_ago,venti_sep,venti_oct,venti_nov,venti_dic,venti_hor,venti_min,venti_tipo_desc
21908,1,2,1,0.0,10,0,0,0,4,5,6,7,8,9,10,0,0,1,0,Pedestal
21909,1,1,1,0.0,10,0,0,0,4,5,6,7,8,9,10,0,0,3,0,Pedestal
21910,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21911,1,2,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,3,0,Techo
21911,1,1,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,2,0,Techo
21912,1,2,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,1,0,Techo
21912,1,1,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,1,0,Techo
21912,1,3,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,1,0,Techo
21913,1,2,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Techo
21913,1,3,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,4,0,Techo
21913,1,1,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Techo
21914,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,1,0,Pedestal
21915,1,2,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Techo
21915,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21915,1,3,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Techo
21916,1,1,1,0.0,106,0,0,0,4,5,6,7,8,9,10,0,0,10,0,Pedestal
21917,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,10,0,Pedestal
21918,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,11,0,12,0,Pedestal
21919,1,1,1,0.0,80,0,0,0,4,5,6,7,8,9,0,0,0,4,0,Pedestal
21920,1,2,1,0.0,160,0,0,0,4,5,6,7,8,9,10,0,0,5,0,Pedestal
21920,1,3,1,0.0,180,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21920,1,4,1,0.0,150,0,0,0,0,5,6,7,8,9,10,0,0,4,0,Pedestal
21920,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,4,0,Pedestal
21921,1,1,1,0.0,160,1,2,3,4,5,6,7,8,9,10,11,12,5,0,Pedestal
21922,1,2,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Techo
21922,1,1,2,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,4,0,Techo
21923,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21924,1,1,2,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,6,0,Techo
21925,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
21925,1,2,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,4,0,Pedestal
21926,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
21927,1,2,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Techo
21927,1,1,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,10,0,Techo
21928,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
21929,1,2,1,0.0,999,0,0,0,0,5,6,7,8,9,10,0,0,4,30,Pedestal
21929,1,1,1,0.0,999,0,0,0,0,5,6,7,8,9,10,0,0,4,30,Pedestal
21930,1,1,2,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Techo
21930,1,2,1,0.0,100,0,0,0,0,5,6,7,8,0,0,0,0,4,0,Pedestal
21930,1,3,2,0.0,120,0,0,0,0,5,6,7,8,9,0,0,0,6,0,Techo
21931,1,2,1,0.0,210,0,0,0,0,5,6,7,8,9,10,11,0,12,0,Pedestal
21931,1,1,1,0.0,210,0,0,0,0,5,6,7,8,9,10,11,0,10,0,Pedestal
21932,1,3,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,9,0,Techo
21932,1,2,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,9,0,Techo
21932,1,1,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,9,0,Techo
21932,1,4,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,6,0,Techo
21934,1,1,2,0.0,100,0,0,0,0,5,6,7,8,0,0,0,0,4,0,Techo
21935,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,11,0,10,0,Pedestal
21935,1,2,1,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21935,1,4,1,0.0,210,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21935,1,3,1,0.0,220,0,0,0,4,5,6,7,8,9,10,11,0,10,0,Pedestal
21936,1,1,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,4,0,Techo
21936,1,4,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,7,0,Pedestal
21936,1,3,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,6,0,Pedestal
21936,1,2,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,4,0,Techo
21937,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
21937,1,1,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,6,0,Pedestal
21938,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21939,1,1,1,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,10,0,Pedestal
21940,1,1,1,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,5,0,Pedestal
21941,1,1,1,0.0,10,0,0,0,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21942,1,3,2,0.0,120,1,2,3,0,0,0,0,0,0,0,0,12,8,0,Techo
21942,1,2,2,0.0,120,1,2,3,0,0,0,0,0,0,0,0,12,8,0,Techo
21942,1,1,2,0.0,120,1,2,3,0,0,0,0,0,0,0,0,12,8,0,Techo
21943,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21944,1,1,1,0.0,10,0,0,0,4,5,6,7,8,9,10,0,0,2,0,Pedestal
21945,1,1,1,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,15,0,Pedestal
21946,1,2,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Techo
21946,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21947,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21948,1,1,1,0.0,10,0,0,0,4,5,6,7,8,9,10,0,0,10,0,Pedestal
21949,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,3,0,Pedestal
21950,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21951,1,1,1,0.0,200,0,0,3,4,5,6,7,8,9,10,0,0,3,0,Pedestal
21951,1,2,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,4,0,Techo
21951,1,3,2,0.0,150,0,0,0,4,5,6,7,8,9,0,0,0,4,0,Techo
21952,1,1,3,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,6,0,Torre
21953,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21953,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
21954,1,3,2,0.0,40,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Techo
21954,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21954,1,2,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Techo
21955,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21957,1,1,2,0.0,100,0,0,0,0,5,6,7,8,9,0,0,0,5,0,Techo
21957,1,2,2,0.0,90,0,0,0,0,5,6,7,8,0,0,0,0,4,0,Techo
21958,1,1,1,0.0,100,0,0,0,0,0,6,7,8,9,0,0,0,2,0,Pedestal
21959,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
21959,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21960,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Pedestal
21961,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,10,0,Pedestal
21962,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
21962,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21963,1,3,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Techo
21963,1,2,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Techo
21963,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21964,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21964,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,12,2,0,Pedestal
21965,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,8,0,Pedestal
21966,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21966,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21966,1,3,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,4,0,Pedestal
21966,1,4,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,2,0,Pedestal
21967,1,1,2,0.0,150,0,0,0,4,5,6,7,8,0,0,0,0,4,0,Techo
21968,1,2,1,0.0,210,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21968,1,1,2,0.0,200,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Techo
21968,1,3,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21969,1,1,2,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,4,0,Techo
21970,1,3,1,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21970,1,1,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Techo
21970,1,2,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,6,0,Pedestal
21971,1,1,2,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,8,0,Techo
21971,1,2,2,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Techo
21972,1,1,1,0.0,210,0,0,0,0,5,6,7,8,9,10,11,0,10,0,Pedestal
21973,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21973,1,2,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21975,1,3,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,6,0,Pedestal
21975,1,1,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,4,0,Techo
21975,1,2,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,6,0,Techo
21977,1,1,1,0.0,160,0,0,0,0,5,6,7,8,9,10,0,0,4,0,Pedestal
21978,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,6,0,Pedestal
21979,1,1,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,1,0,Techo
21979,1,2,2,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,5,0,Techo
21981,1,1,1,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21981,1,3,1,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21981,1,2,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Pedestal
21982,1,4,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,4,0,Techo
21982,1,3,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,3,0,Techo
21982,1,1,2,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,4,0,Techo
21982,1,2,2,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,4,0,Techo
21983,1,1,3,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,10,0,Torre
21984,1,2,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Pedestal
21984,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Pedestal
21984,1,4,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,5,0,Techo
21984,1,3,1,0.0,210,0,0,0,0,5,6,7,8,9,10,11,0,6,0,Pedestal
21985,1,2,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,7,0,Pedestal
21985,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,7,0,Pedestal
21986,1,1,1,0.0,200,0,0,0,0,5,6,7,8,9,10,11,0,12,0,Pedestal
21987,1,1,2,0.0,210,0,0,0,0,5,6,7,8,9,10,11,0,7,0,Techo
21987,1,2,2,0.0,210,0,0,0,0,5,6,7,8,9,10,11,0,4,0,Techo
21988,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21989,1,4,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Techo
21989,1,3,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,4,0,Techo
21989,1,2,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,3,0,Pedestal
21989,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
21990,1,1,1,0.0,10,0,0,0,0,5,6,7,8,9,10,11,0,2,0,Pedestal
21991,1,1,1,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,5,0,Pedestal
21992,1,1,1,0.0,10,0,0,0,4,5,6,7,8,9,10,0,0,1,0,Pedestal
21993,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,10,0,Pedestal
21993,1,2,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,4,0,Pedestal
21994,1,2,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Pedestal
21994,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,12,0,Pedestal
21995,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Pedestal
21996,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,7,0,Pedestal
21997,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,10,0,Pedestal
21998,1,1,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,8,0,Pedestal
21999,1,2,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,8,0,Pedestal
21999,1,1,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,10,0,Pedestal
22000,1,1,1,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,10,0,Pedestal
22001,1,2,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Pedestal
22001,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,5,0,Pedestal
22002,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,7,0,Pedestal
22003,1,3,2,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,8,0,Techo
22003,1,2,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,4,0,Pedestal
22003,1,1,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,6,0,Pedestal
22004,1,1,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,12,0,Techo
22004,1,2,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,12,0,Techo
22004,1,3,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Techo
22005,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,10,0,Pedestal
22006,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
22007,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,4,0,Pedestal
22008,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
22010,1,2,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,3,0,Pedestal
22010,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Pedestal
22010,1,3,3,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,1,0,Torre
22011,1,1,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,1,0,Techo
22012,1,1,2,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,6,0,Techo
22013,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,8,0,Pedestal
22014,1,1,1,0.0,130,0,0,0,4,5,6,7,8,0,0,0,0,10,0,Pedestal
22014,1,2,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Pedestal
22015,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,5,0,Pedestal
22015,1,2,1,0.0,150,0,0,0,4,5,6,7,8,9,0,0,0,6,0,Pedestal
22015,1,3,1,0.0,100,0,0,0,0,5,6,7,8,0,0,0,0,4,0,Pedestal
22016,1,2,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,9,0,Pedestal
22016,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,8,0,Pedestal
22016,1,3,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,9,0,Pedestal
22017,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
22017,1,4,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
22017,1,3,4,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pared
22017,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
22018,1,1,1,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,8,0,Pedestal
22019,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,5,0,Pedestal
22020,1,2,1,0.0,150,0,0,0,4,5,6,7,8,9,0,0,0,12,0,Pedestal
22020,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,10,0,Pedestal
22021,1,3,1,0.0,180,0,0,0,4,5,6,7,8,9,10,0,0,10,0,Pedestal
22021,1,1,1,0.0,160,0,0,0,0,5,6,7,8,9,10,0,0,10,0,Pedestal
22021,1,2,1,0.0,150,0,0,0,0,5,6,7,8,9,10,0,0,12,0,Pedestal
22023,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
22024,1,2,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,5,0,Pedestal
22024,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,6,0,Pedestal
22025,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,6,0,Pedestal
22026,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,8,0,Pedestal
22026,1,2,2,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,8,0,Techo
22027,1,1,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,10,0,Pedestal
22028,1,3,2,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Techo
22028,1,4,2,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,8,0,Techo
22028,1,5,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Pedestal
22028,1,1,2,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Techo
22028,1,2,2,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Techo
22029,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,4,0,Pedestal
22029,1,2,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Pedestal
22030,1,3,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Techo
22030,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
22030,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
22031,1,2,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Techo
22031,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
22032,1,1,2,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,6,0,Techo
22032,1,2,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,8,0,Techo
22033,1,3,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Techo
22033,1,2,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Techo
22033,1,1,1,0.0,150,0,0,0,4,5,6,7,8,0,0,0,0,4,0,Pedestal
22034,1,2,2,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,1,0,Techo
22034,1,1,2,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,3,0,Techo
22035,1,1,2,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Techo
22037,1,1,2,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Techo
22037,1,2,1,0.0,40,0,0,3,4,5,6,7,8,9,10,0,0,8,0,Pedestal
22038,1,2,2,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,8,0,Techo
22038,1,1,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,8,0,Pedestal
22039,1,1,2,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,5,0,Techo
22039,1,2,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,5,0,Pedestal
22040,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,4,0,Pedestal
22040,1,2,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,3,0,Pedestal
22040,1,3,2,0.0,270,0,0,3,4,5,6,7,8,9,10,11,0,6,0,Techo
22041,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,4,0,Pedestal
22041,1,2,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,7,0,Pedestal
22042,1,2,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,12,0,Pedestal
22042,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,12,0,Pedestal
22043,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,10,0,Pedestal
22043,1,1,1,0.0,230,0,0,3,4,5,6,7,8,9,10,0,0,10,0,Pedestal
22044,1,2,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,5,0,Techo
22044,1,1,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,5,0,Techo
22045,1,2,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,18,0,Pedestal
22045,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,18,0,Pedestal
22046,1,3,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,1,0,Techo
22046,1,1,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,5,0,Pedestal
22046,1,2,2,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,12,0,Techo
22047,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
22047,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
22048,1,2,1,0.0,210,0,0,3,4,5,6,7,8,9,0,0,0,4,0,Pedestal
22048,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,6,0,Pedestal
22049,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,15,0,Pedestal
22049,1,2,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,15,0,Pedestal
22050,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,10,0,Pedestal
22051,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,20,0,Pedestal
22052,1,1,1,0.0,300,0,0,3,4,5,6,7,8,9,10,11,12,10,0,Pedestal
22053,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,12,0,Pedestal
22053,1,2,1,0.0,360,1,2,3,4,5,6,7,8,9,10,11,12,17,0,Pedestal
22054,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,5,0,Pedestal
22055,1,2,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,12,0,Pedestal
22055,1,1,1,0.0,210,0,0,3,4,5,6,7,8,9,0,0,0,8,0,Pedestal
22056,1,1,1,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Pedestal
22057,1,1,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,17,0,Pedestal
22058,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,5,0,Pedestal
22059,1,1,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,7,0,Pedestal
22060,1,2,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,6,0,Pedestal
22060,1,1,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,6,0,Pedestal
22061,1,1,1,0.0,300,0,2,3,4,5,6,7,8,9,10,11,0,12,0,Pedestal
22062,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,4,0,Pedestal
22062,1,2,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,10,0,Pedestal
22063,1,3,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,5,0,Pedestal
22063,1,2,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Pedestal
22063,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,7,0,Pedestal
22064,1,2,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,2,0,Pedestal
22064,1,1,5,0.0,180,1,2,3,0,0,0,0,0,0,10,11,12,4,0,Otro tipo (especifica)
22065,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,12,0,Pedestal
22066,1,1,1,0.0,210,0,0,0,0,5,6,7,8,9,10,11,0,6,0,Pedestal
22067,1,1,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,10,0,Pedestal
22068,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,5,0,Pedestal
22069,1,2,2,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,12,0,Techo
22069,1,3,3,0.0,240,0,0,3,4,5,6,7,8,9,10,11,0,8,0,Torre
22069,1,1,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,8,0,Pedestal
22070,1,3,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Pedestal
22070,1,2,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Pedestal
22070,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Pedestal
22071,1,1,1,0.0,210,0,0,0,0,5,6,7,8,9,10,11,0,8,0,Pedestal
22072,1,2,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,4,0,Pedestal
22072,1,1,1,0.0,240,0,0,0,4,5,6,7,8,9,10,11,0,4,0,Pedestal
22073,1,2,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,1,0,Techo
