folio,foliohog,id_panta,panta_tipo,panta_tam,panta_dia,panta_hor,panta_min,panta_uso1,panta_uso2,panta_uso3,panta_uso4,panta_uso9,panta_anio,panta_tipo_desc,panta_tam_desc
174,1,1,2,2,4,1,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
175,1,2,3,3,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
175,1,3,3,2,3,1,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
175,1,1,2,5,7,2,0,0,0,3,0,0,2,LED,Mayor a 60” (Extra grande)
176,1,1,3,2,5,1,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
177,1,3,2,1,7,3,30,0,0,3,0,0,2,LED,Menor a 30” (muy chica)
177,1,2,2,2,7,2,0,0,0,3,0,0,5,LED,Entre 30” y 39” (Chica)
177,1,1,2,2,7,4,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
178,1,2,2,3,7,3,0,1,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
178,1,1,2,1,7,1,0,0,0,3,0,0,7,LED,Menor a 30” (muy chica)
179,1,1,3,3,4,1,0,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
179,1,2,2,3,1,5,0,0,2,0,0,0,4,LED,Entre 40” y 49” (Mediana)
179,1,3,3,3,7,2,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
179,1,4,2,2,1,5,0,0,0,3,0,0,8,LED,Entre 30” y 39” (Chica)
180,1,1,3,2,7,2,0,0,0,3,0,0,10,LCD o plasma,Entre 30” y 39” (Chica)
180,1,2,4,1,7,2,0,0,0,3,0,0,20,Analógica,Menor a 30” (muy chica)
181,1,1,3,3,3,1,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
182,1,1,4,1,7,14,0,1,2,3,0,0,12,Analógica,Menor a 30” (muy chica)
183,1,2,3,2,7,1,0,0,0,0,4,0,10,LCD o plasma,Entre 30” y 39” (Chica)
183,1,1,3,3,7,2,9,0,0,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
184,1,1,4,1,7,4,0,0,0,3,0,0,15,Analógica,Menor a 30” (muy chica)
185,1,1,2,2,7,3,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
186,1,1,2,2,7,3,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
187,1,1,2,4,7,2,0,0,0,3,0,0,1,LED,Entre 50” y 60” (Grande)
188,1,1,2,2,1,1,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
189,1,1,2,4,7,3,0,0,0,3,0,0,3,LED,Entre 50” y 60” (Grande)
189,1,2,2,3,7,1,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
190,1,1,3,1,7,1,0,0,2,0,0,0,3,LCD o plasma,Menor a 30” (muy chica)
191,1,1,2,1,7,4,0,0,2,3,0,0,5,LED,Menor a 30” (muy chica)
191,1,2,2,1,7,4,0,0,0,3,0,0,5,LED,Menor a 30” (muy chica)
192,1,1,2,4,7,3,0,0,0,3,0,0,2,LED,Entre 50” y 60” (Grande)
193,1,2,4,1,7,3,0,0,0,3,0,0,9,Analógica,Menor a 30” (muy chica)
193,1,1,4,1,7,5,0,0,2,3,0,0,6,Analógica,Menor a 30” (muy chica)
194,1,1,2,2,7,12,0,1,2,3,0,0,4,LED,Entre 30” y 39” (Chica)
194,1,2,4,2,2,3,0,0,0,3,0,0,8,Analógica,Entre 30” y 39” (Chica)
196,1,2,4,1,7,1,40,0,0,3,0,0,5,Analógica,Menor a 30” (muy chica)
196,1,3,4,1,7,1,0,0,0,3,0,0,6,Analógica,Menor a 30” (muy chica)
196,1,1,2,1,7,4,0,0,2,3,0,0,3,LED,Menor a 30” (muy chica)
197,1,1,2,1,7,0,30,0,0,3,0,0,4,LED,Menor a 30” (muy chica)
198,1,1,2,3,7,4,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
198,1,2,4,1,3,3,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
200,1,1,4,3,7,3,0,0,2,0,0,0,4,Analógica,Entre 40” y 49” (Mediana)
200,1,2,2,2,3,2,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
201,1,1,2,3,7,14,0,1,2,3,4,0,2,LED,Entre 40” y 49” (Mediana)
202,1,1,4,3,7,3,0,0,0,3,0,0,14,Analógica,Entre 40” y 49” (Mediana)
203,1,1,2,3,7,1,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
203,1,2,2,3,7,2,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
204,1,1,2,3,7,5,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
204,1,2,3,3,7,8,0,1,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
205,1,1,3,2,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
205,1,2,3,2,7,2,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
206,1,1,4,2,7,2,0,0,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
207,1,2,3,1,7,2,0,1,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
207,1,1,3,2,7,4,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
208,1,1,3,2,7,4,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
208,1,2,3,2,7,1,30,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
209,1,1,4,1,7,2,0,0,0,3,0,0,7,Analógica,Menor a 30” (muy chica)
210,1,1,2,3,7,4,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
211,1,1,2,2,7,3,0,0,2,3,0,0,4,LED,Entre 30” y 39” (Chica)
212,1,2,4,1,1,2,0,0,0,3,0,0,3,Analógica,Menor a 30” (muy chica)
212,1,1,4,1,7,8,0,0,2,3,0,0,5,Analógica,Menor a 30” (muy chica)
213,1,1,3,2,7,3,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
214,1,1,2,1,7,6,0,0,2,3,0,0,1,LED,Menor a 30” (muy chica)
215,1,1,2,2,7,5,0,1,0,3,0,0,5,LED,Entre 30” y 39” (Chica)
215,1,2,2,2,7,2,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
216,1,2,2,3,4,2,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
216,1,1,2,2,7,2,0,0,2,0,0,0,2,LED,Entre 30” y 39” (Chica)
217,1,1,2,1,7,1,0,0,0,3,0,0,2,LED,Menor a 30” (muy chica)
217,1,2,2,1,7,2,0,0,0,3,0,0,4,LED,Menor a 30” (muy chica)
218,1,2,4,1,4,2,30,0,0,3,0,0,3,Analógica,Menor a 30” (muy chica)
218,1,1,4,1,7,4,0,0,2,3,0,0,2,Analógica,Menor a 30” (muy chica)
220,1,1,2,2,7,2,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
220,1,2,2,2,7,2,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
221,1,1,3,3,4,3,0,0,2,0,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
221,1,2,3,3,7,1,0,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
221,1,3,3,3,3,2,0,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
222,1,1,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
223,1,1,3,2,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
223,1,2,3,1,7,3,0,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
223,1,3,4,1,2,0,30,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
224,1,1,3,4,7,3,0,0,2,0,0,0,6,LCD o plasma,Entre 50” y 60” (Grande)
225,1,1,3,3,7,8,0,0,2,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
226,1,1,3,1,3,2,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
227,1,1,3,2,7,5,0,0,2,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
227,1,2,3,2,7,4,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
227,1,3,3,2,7,8,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
228,1,1,9,2,7,3,0,0,0,3,0,0,99,No sabe,Entre 30” y 39” (Chica)
230,1,1,3,1,7,2,0,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
231,1,1,3,3,5,2,0,0,2,0,0,0,99,LCD o plasma,Entre 40” y 49” (Mediana)
232,1,1,2,3,7,5,0,0,2,3,0,0,2,LED,Entre 40” y 49” (Mediana)
233,1,1,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
234,1,2,2,2,3,1,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
234,1,1,2,3,2,4,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
235,1,2,3,4,7,3,0,0,0,3,0,0,4,LCD o plasma,Entre 50” y 60” (Grande)
235,1,1,2,4,7,1,0,0,0,3,0,0,2,LED,Entre 50” y 60” (Grande)
235,1,3,2,2,3,1,0,0,0,3,0,0,5,LED,Entre 30” y 39” (Chica)
236,1,2,2,2,7,1,0,0,0,3,0,0,8,LED,Entre 30” y 39” (Chica)
236,1,3,2,2,3,1,0,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
236,1,1,2,2,7,1,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
237,1,2,1,3,7,4,0,0,0,3,0,0,2,OLED,Entre 40” y 49” (Mediana)
237,1,1,2,2,7,2,0,0,2,0,0,0,5,LED,Entre 30” y 39” (Chica)
238,1,1,2,2,7,2,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
239,1,1,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
239,1,4,2,3,7,1,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
239,1,3,2,3,7,1,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
239,1,2,2,2,7,1,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
240,1,1,2,4,7,8,0,1,2,3,0,0,3,LED,Entre 50” y 60” (Grande)
241,1,2,2,4,7,2,0,0,0,3,0,0,1,LED,Entre 50” y 60” (Grande)
241,1,1,2,3,7,1,30,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
242,1,1,2,3,4,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
243,1,1,3,2,7,5,0,0,2,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
243,1,2,3,2,7,1,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
244,1,1,2,2,7,3,0,0,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
245,1,4,3,1,7,2,0,0,0,3,0,0,5,LCD o plasma,Menor a 30” (muy chica)
245,1,1,3,1,7,1,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
245,1,2,3,1,7,8,0,1,2,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
245,1,3,3,1,3,3,0,0,2,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
246,1,2,2,2,7,5,0,0,2,3,0,0,5,LED,Entre 30” y 39” (Chica)
246,1,1,2,3,7,5,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
247,1,2,2,2,5,1,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
247,1,1,3,4,7,1,0,0,0,3,0,0,4,LCD o plasma,Entre 50” y 60” (Grande)
248,1,1,2,2,7,8,0,1,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
249,1,1,4,2,7,2,0,0,0,3,0,0,12,Analógica,Entre 30” y 39” (Chica)
250,1,1,2,4,7,8,0,1,2,3,0,0,5,LED,Entre 50” y 60” (Grande)
251,1,1,3,2,7,8,0,1,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
252,1,1,3,3,7,5,0,1,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
253,1,1,3,3,7,6,0,1,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
254,1,1,3,5,7,5,0,0,0,3,4,0,3,LCD o plasma,Mayor a 60” (Extra grande)
254,1,2,3,4,7,5,0,0,2,3,0,0,5,LCD o plasma,Entre 50” y 60” (Grande)
255,1,1,3,2,7,3,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
256,1,1,3,1,7,3,0,0,2,3,0,0,7,LCD o plasma,Menor a 30” (muy chica)
257,1,1,3,2,7,3,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
258,1,1,3,4,3,6,0,0,0,3,0,0,9,LCD o plasma,Entre 50” y 60” (Grande)
259,1,1,3,4,7,1,0,0,0,3,0,0,4,LCD o plasma,Entre 50” y 60” (Grande)
260,1,1,3,1,7,6,0,0,0,3,0,0,8,LCD o plasma,Menor a 30” (muy chica)
260,1,2,4,3,7,1,0,0,0,3,0,0,35,Analógica,Entre 40” y 49” (Mediana)
261,1,1,3,2,5,3,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
262,1,1,4,1,7,6,0,0,0,3,0,0,99,Analógica,Menor a 30” (muy chica)
264,1,1,3,2,7,6,0,1,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
264,1,3,4,2,7,2,0,0,0,3,0,0,20,Analógica,Entre 30” y 39” (Chica)
264,1,2,3,1,7,3,9,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
265,1,2,3,1,7,2,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
265,1,1,4,2,7,5,0,0,0,3,0,0,5,Analógica,Entre 30” y 39” (Chica)
266,1,1,3,1,3,4,0,0,0,3,0,0,4,LCD o plasma,Menor a 30” (muy chica)
266,1,2,3,2,7,5,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
267,1,1,2,2,7,4,0,0,2,3,0,0,2,LED,Entre 30” y 39” (Chica)
268,1,1,3,2,7,7,0,1,2,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
269,1,2,4,1,7,6,0,0,2,3,0,0,8,Analógica,Menor a 30” (muy chica)
269,1,1,4,1,7,7,0,0,2,3,0,0,10,Analógica,Menor a 30” (muy chica)
270,1,1,3,1,7,3,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
271,1,1,3,2,7,4,0,0,2,3,4,0,8,LCD o plasma,Entre 30” y 39” (Chica)
271,1,2,3,1,5,0,30,0,0,3,0,0,8,LCD o plasma,Menor a 30” (muy chica)
272,1,1,2,2,7,2,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
272,1,2,2,1,7,8,0,1,2,3,0,0,4,LED,Menor a 30” (muy chica)
273,1,2,2,2,7,2,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
273,1,3,2,2,7,2,30,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
273,1,1,3,2,7,1,30,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
274,1,1,2,2,7,5,0,1,2,0,0,0,3,LED,Entre 30” y 39” (Chica)
274,1,2,2,1,7,5,0,1,0,3,0,0,6,LED,Menor a 30” (muy chica)
275,1,1,2,1,7,8,0,1,0,3,0,0,2,LED,Menor a 30” (muy chica)
276,1,1,4,1,7,9,0,0,2,3,0,0,6,Analógica,Menor a 30” (muy chica)
276,1,2,2,1,7,2,0,0,0,3,0,0,1,LED,Menor a 30” (muy chica)
278,1,1,3,1,7,4,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
279,1,1,2,1,7,3,0,0,0,3,0,0,3,LED,Menor a 30” (muy chica)
280,1,1,2,1,7,4,30,0,2,3,0,0,2,LED,Menor a 30” (muy chica)
281,1,1,2,3,7,5,0,1,2,3,0,0,5,LED,Entre 40” y 49” (Mediana)
281,1,2,3,2,7,3,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
282,1,2,2,2,4,1,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
282,1,1,2,3,7,3,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
283,1,1,4,3,7,8,0,1,2,3,0,0,5,Analógica,Entre 40” y 49” (Mediana)
284,1,2,2,3,7,2,0,0,2,0,0,0,2,LED,Entre 40” y 49” (Mediana)
284,1,1,2,4,7,6,0,1,0,3,0,0,5,LED,Entre 50” y 60” (Grande)
285,1,1,3,3,7,1,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
286,1,1,3,1,7,1,0,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
287,1,2,4,2,7,3,0,1,2,3,0,0,15,Analógica,Entre 30” y 39” (Chica)
287,1,1,4,2,7,2,0,1,0,3,0,0,15,Analógica,Entre 30” y 39” (Chica)
288,1,2,2,3,7,3,30,0,0,3,0,0,7,LED,Entre 40” y 49” (Mediana)
288,1,1,2,2,7,2,30,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
289,1,1,3,1,7,4,30,1,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
289,1,2,3,2,7,2,0,0,0,3,0,0,11,LCD o plasma,Entre 30” y 39” (Chica)
289,1,3,3,3,1,1,0,0,2,0,0,0,7,LCD o plasma,Entre 40” y 49” (Mediana)
290,1,1,3,2,7,3,0,0,0,3,4,0,6,LCD o plasma,Entre 30” y 39” (Chica)
291,1,1,3,3,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
292,1,1,3,3,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
292,1,2,3,2,7,4,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
293,1,2,3,2,7,2,0,0,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
293,1,1,3,4,7,2,0,0,0,3,0,0,1,LCD o plasma,Entre 50” y 60” (Grande)
295,1,1,3,3,7,6,0,1,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
295,1,2,3,3,7,2,0,0,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
296,1,2,4,3,7,8,0,1,2,3,0,0,10,Analógica,Entre 40” y 49” (Mediana)
296,1,1,3,1,7,3,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
297,1,1,4,1,7,5,0,0,0,3,0,0,18,Analógica,Menor a 30” (muy chica)
297,1,2,4,2,7,6,0,0,0,3,0,0,15,Analógica,Entre 30” y 39” (Chica)
298,1,1,4,3,7,3,0,0,0,3,0,0,10,Analógica,Entre 40” y 49” (Mediana)
298,1,2,4,4,7,3,0,0,0,3,0,0,5,Analógica,Entre 50” y 60” (Grande)
299,1,1,4,3,7,2,0,0,0,3,0,0,15,Analógica,Entre 40” y 49” (Mediana)
299,1,2,4,3,7,1,0,0,2,0,0,0,15,Analógica,Entre 40” y 49” (Mediana)
300,1,1,2,3,7,3,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
300,1,2,2,3,7,4,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
301,1,2,1,4,7,2,0,0,0,3,0,0,2,OLED,Entre 50” y 60” (Grande)
301,1,3,3,3,7,5,0,1,0,3,0,0,4,LCD o plasma,Entre 40” y 49” (Mediana)
301,1,1,3,3,7,3,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
302,1,1,3,3,7,1,0,1,0,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
303,1,1,3,3,7,5,0,1,2,0,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
303,1,3,3,3,7,4,0,0,0,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
303,1,2,3,3,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
304,1,2,3,2,7,5,0,0,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
304,1,1,3,3,7,2,0,0,2,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
306,1,1,3,2,2,5,0,1,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
307,1,1,3,2,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
308,1,1,2,3,7,1,0,1,0,3,0,0,5,LED,Entre 40” y 49” (Mediana)
309,1,1,2,3,7,7,0,0,2,3,0,0,1,LED,Entre 40” y 49” (Mediana)
309,1,3,4,2,1,1,0,0,0,3,0,0,15,Analógica,Entre 30” y 39” (Chica)
309,1,2,4,2,7,4,0,0,0,3,0,0,15,Analógica,Entre 30” y 39” (Chica)
310,1,1,4,2,7,1,0,0,0,3,0,0,4,Analógica,Entre 30” y 39” (Chica)
310,1,2,4,2,7,0,30,0,0,3,0,0,4,Analógica,Entre 30” y 39” (Chica)
310,1,3,3,3,7,4,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
311,1,1,2,2,7,5,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
312,1,1,2,4,7,5,0,1,0,3,0,0,3,LED,Entre 50” y 60” (Grande)
312,1,2,3,2,7,2,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
312,1,3,2,2,7,2,0,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
313,1,1,2,4,7,4,0,0,2,3,0,0,6,LED,Entre 50” y 60” (Grande)
314,1,1,2,3,7,2,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
315,1,1,2,3,7,4,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
316,1,4,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
316,1,1,2,3,7,6,0,0,2,3,0,0,1,LED,Entre 40” y 49” (Mediana)
316,1,2,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
316,1,3,2,2,7,10,0,1,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
317,1,1,3,3,7,8,0,1,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
318,1,3,2,1,7,2,0,0,0,3,0,0,6,LED,Menor a 30” (muy chica)
318,1,2,2,2,7,3,0,0,2,3,0,0,4,LED,Entre 30” y 39” (Chica)
318,1,1,2,2,1,1,0,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
319,1,3,2,1,7,2,0,0,0,3,0,0,1,LED,Menor a 30” (muy chica)
319,1,2,2,1,7,3,0,0,0,3,0,0,1,LED,Menor a 30” (muy chica)
319,1,1,2,3,7,12,0,1,2,3,0,0,3,LED,Entre 40” y 49” (Mediana)
320,1,1,2,3,7,1,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
321,1,1,2,1,7,5,0,1,2,3,0,0,6,LED,Menor a 30” (muy chica)
322,1,2,2,3,7,3,0,0,2,0,0,0,1,LED,Entre 40” y 49” (Mediana)
322,1,1,2,2,7,2,30,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
323,1,1,4,2,7,2,0,0,0,3,0,0,12,Analógica,Entre 30” y 39” (Chica)
324,1,1,3,2,7,5,0,0,0,3,4,0,5,LCD o plasma,Entre 30” y 39” (Chica)
324,1,2,3,2,7,4,0,1,0,0,4,0,2,LCD o plasma,Entre 30” y 39” (Chica)
325,1,2,2,2,7,4,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
325,1,1,3,3,7,5,0,0,2,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
326,1,2,3,2,7,1,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
326,1,1,3,2,7,3,0,0,0,3,4,0,3,LCD o plasma,Entre 30” y 39” (Chica)
327,1,2,3,2,4,0,30,0,0,3,4,0,3,LCD o plasma,Entre 30” y 39” (Chica)
327,1,1,3,2,7,5,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
328,1,2,3,3,7,5,0,0,0,3,0,0,4,LCD o plasma,Entre 40” y 49” (Mediana)
328,1,1,3,3,7,4,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
329,1,1,2,3,4,2,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
330,1,1,4,2,7,4,0,0,0,3,0,0,3,Analógica,Entre 30” y 39” (Chica)
331,1,1,2,2,7,3,0,0,0,3,0,0,5,LED,Entre 30” y 39” (Chica)
332,1,1,3,3,7,4,0,0,2,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
333,1,2,4,1,7,2,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
333,1,1,3,1,7,4,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
334,1,1,3,1,7,5,0,0,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
335,1,2,3,2,7,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
335,1,1,2,2,7,14,0,0,2,3,0,0,5,LED,Entre 30” y 39” (Chica)
336,1,2,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
336,1,3,2,2,7,4,0,0,2,3,0,0,4,LED,Entre 30” y 39” (Chica)
336,1,1,2,2,7,3,0,0,2,3,0,0,2,LED,Entre 30” y 39” (Chica)
337,1,1,3,3,7,4,0,1,0,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
337,1,2,3,4,7,4,0,1,0,3,0,0,5,LCD o plasma,Entre 50” y 60” (Grande)
338,1,2,3,2,7,3,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
338,1,1,3,3,7,6,0,0,2,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
339,1,1,3,2,7,10,0,1,2,3,0,0,7,LCD o plasma,Entre 30” y 39” (Chica)
339,1,2,3,3,7,1,0,0,0,3,0,0,6,LCD o plasma,Entre 40” y 49” (Mediana)
339,1,3,4,1,7,1,0,0,0,3,0,0,15,Analógica,Menor a 30” (muy chica)
340,1,1,3,4,7,2,0,1,0,3,0,0,2,LCD o plasma,Entre 50” y 60” (Grande)
342,1,1,3,2,7,5,0,1,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
343,1,1,2,3,7,4,0,1,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
343,1,2,2,2,7,2,0,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
344,1,1,1,4,7,5,0,0,2,3,0,0,1,OLED,Entre 50” y 60” (Grande)
345,1,1,3,2,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
346,1,1,3,4,7,2,0,0,0,3,0,0,4,LCD o plasma,Entre 50” y 60” (Grande)
346,1,2,3,3,7,1,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
348,1,2,3,2,3,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
348,1,3,3,2,7,3,0,1,0,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
348,1,1,3,2,7,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
349,1,3,2,2,7,1,0,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
349,1,2,2,3,7,4,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
