folio,foliohog,id_focos,foco_num,foco_hor,foco_min,foco_fluor,foco_led,foco_incan,foco_lugar_desc
65,1,3,1,2,0,1,0,0,Todos los baños
65,1,2,3,2,0,3,0,0,Sala – Comedor
65,1,1,1,5,0,1,0,0,La cocina
66,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
66,1,6,2,2,0,2,0,0,La cochera o calle
66,1,5,2,0,30,2,0,0,El patio
66,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
66,1,4,3,1,0,3,0,0,Todas las recámaras
66,1,3,1,2,0,1,0,0,Todos los baños
66,1,2,2,2,0,2,0,0,Sala – Comedor
66,1,1,2,2,0,2,0,0,La cocina
67,1,2,0,0,0,0,0,0,Sala – Comedor
67,1,3,0,0,0,0,0,0,Todos los baños
67,1,1,1,0,30,1,0,0,La cocina
67,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
67,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
67,1,6,0,0,0,0,0,0,La cochera o calle
67,1,5,0,0,0,0,0,0,El patio
67,1,4,1,0,30,1,0,0,Todas las recámaras
68,1,6,1,5,0,0,1,0,La cochera o calle
68,1,5,1,1,0,1,0,0,El patio
68,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
68,1,4,2,3,0,2,0,0,Todas las recámaras
68,1,3,1,1,0,1,0,0,Todos los baños
68,1,2,2,2,0,2,0,0,Sala – Comedor
68,1,1,1,3,0,1,0,0,La cocina
68,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
69,1,8,4,8,0,4,0,0,Otros espacios de la vivienda
69,1,1,2,2,0,0,2,0,La cocina
69,1,2,2,0,30,0,2,0,Sala – Comedor
69,1,3,1,0,30,0,1,0,Todos los baños
69,1,4,3,5,0,0,3,0,Todas las recámaras
69,1,5,1,0,30,1,0,0,El patio
69,1,7,1,0,30,1,0,0,Escaleras o pasillos interiores
69,1,6,0,0,0,0,0,0,La cochera o calle
70,1,1,2,2,0,0,2,0,La cocina
70,1,8,8,2,0,4,4,0,Otros espacios de la vivienda
70,1,7,1,8,0,0,1,0,Escaleras o pasillos interiores
70,1,6,9,5,0,0,9,0,La cochera o calle
70,1,5,0,0,0,0,0,0,El patio
70,1,4,15,3,0,0,15,0,Todas las recámaras
70,1,3,4,1,0,0,4,0,Todos los baños
70,1,2,4,2,0,0,4,0,Sala – Comedor
71,1,2,0,0,0,0,0,0,Sala – Comedor
71,1,3,2,0,30,2,0,0,Todos los baños
71,1,4,3,0,20,3,0,0,Todas las recámaras
71,1,5,0,0,0,0,0,0,El patio
71,1,6,0,0,0,0,0,0,La cochera o calle
71,1,1,1,1,0,1,0,0,La cocina
71,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
71,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
72,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
72,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
72,1,6,1,1,0,0,0,1,La cochera o calle
72,1,5,1,3,0,1,0,0,El patio
72,1,4,2,2,0,0,0,2,Todas las recámaras
72,1,3,1,0,30,0,0,1,Todos los baños
72,1,1,1,3,0,0,0,1,La cocina
72,1,2,1,2,0,0,0,1,Sala – Comedor
73,1,1,1,2,0,1,0,0,La cocina
73,1,2,3,2,0,3,0,0,Sala – Comedor
73,1,3,2,1,0,2,0,0,Todos los baños
73,1,4,3,2,0,3,0,0,Todas las recámaras
73,1,5,1,0,30,1,0,0,El patio
73,1,6,1,0,30,1,0,0,La cochera o calle
73,1,7,1,1,0,1,0,0,Escaleras o pasillos interiores
73,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
74,1,3,1,0,30,1,0,0,Todos los baños
74,1,4,2,1,0,2,0,0,Todas las recámaras
74,1,5,0,0,0,0,0,0,El patio
74,1,6,0,0,0,0,0,0,La cochera o calle
74,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
74,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
74,1,1,1,1,0,1,0,0,La cocina
74,1,2,1,2,0,1,0,0,Sala – Comedor
75,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
75,1,6,0,0,0,0,0,0,La cochera o calle
75,1,5,0,0,0,0,0,0,El patio
75,1,4,1,2,0,0,0,1,Todas las recámaras
75,1,3,1,0,10,0,0,1,Todos los baños
75,1,2,0,0,0,0,0,0,Sala – Comedor
75,1,1,1,0,20,0,0,1,La cocina
75,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
76,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
76,1,7,1,5,30,1,0,0,Escaleras o pasillos interiores
76,1,6,0,0,0,0,0,0,La cochera o calle
76,1,5,1,0,4,0,0,1,El patio
76,1,4,3,1,0,3,0,0,Todas las recámaras
76,1,3,1,1,0,1,0,0,Todos los baños
76,1,1,1,2,0,1,0,0,La cocina
76,1,2,0,0,0,0,0,0,Sala – Comedor
77,1,1,1,0,10,1,0,0,La cocina
77,1,2,3,1,0,3,0,0,Sala – Comedor
77,1,3,2,0,20,2,0,0,Todos los baños
77,1,4,4,1,0,4,0,0,Todas las recámaras
77,1,5,0,0,0,0,0,0,El patio
77,1,7,1,4,0,0,0,1,Escaleras o pasillos interiores
77,1,6,0,0,0,0,0,0,La cochera o calle
77,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
78,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
78,1,7,1,1,0,0,0,1,Escaleras o pasillos interiores
78,1,6,0,0,0,0,0,0,La cochera o calle
78,1,5,0,0,0,0,0,0,El patio
78,1,4,3,1,0,3,0,0,Todas las recámaras
78,1,3,2,2,0,2,0,0,Todos los baños
78,1,2,3,4,0,0,0,3,Sala – Comedor
78,1,1,1,1,0,1,0,0,La cocina
79,1,1,1,1,0,0,1,0,La cocina
79,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
79,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
79,1,6,0,0,0,0,0,0,La cochera o calle
79,1,5,0,0,0,0,0,0,El patio
79,1,4,2,4,0,0,2,0,Todas las recámaras
79,1,3,1,0,30,0,1,0,Todos los baños
79,1,2,1,0,20,0,1,0,Sala – Comedor
80,1,2,1,3,0,1,0,0,Sala – Comedor
80,1,3,2,5,0,2,0,0,Todos los baños
80,1,4,3,7,0,3,0,0,Todas las recámaras
80,1,5,0,0,0,0,0,0,El patio
80,1,6,0,0,0,0,0,0,La cochera o calle
80,1,1,1,7,0,1,0,0,La cocina
80,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
80,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
81,1,6,1,1,0,1,0,0,La cochera o calle
81,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
81,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
81,1,5,0,0,0,0,0,0,El patio
81,1,1,1,2,0,1,0,0,La cocina
81,1,2,1,1,0,1,0,0,Sala – Comedor
81,1,3,2,0,15,2,0,0,Todos los baños
81,1,4,3,0,45,3,0,0,Todas las recámaras
82,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
82,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
82,1,6,2,2,0,0,2,0,La cochera o calle
82,1,4,3,1,0,3,0,0,Todas las recámaras
82,1,3,2,1,0,2,0,0,Todos los baños
82,1,2,2,0,30,2,0,0,Sala – Comedor
82,1,1,1,3,0,1,0,0,La cocina
82,1,5,0,0,0,0,0,0,El patio
83,1,3,1,1,0,1,0,0,Todos los baños
83,1,4,2,1,0,2,0,0,Todas las recámaras
83,1,5,1,0,30,1,0,0,El patio
83,1,1,1,1,0,0,0,1,La cocina
83,1,6,0,0,0,0,0,0,La cochera o calle
83,1,7,1,0,30,1,0,0,Escaleras o pasillos interiores
83,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
83,1,2,1,4,0,0,0,1,Sala – Comedor
84,1,4,3,2,0,1,2,0,Todas las recámaras
84,1,3,3,0,30,0,3,0,Todos los baños
84,1,2,0,0,0,0,0,0,Sala – Comedor
84,1,8,8,1,0,4,4,0,Otros espacios de la vivienda
84,1,7,5,2,0,0,5,0,Escaleras o pasillos interiores
84,1,6,4,1,0,0,4,0,La cochera o calle
84,1,5,1,0,15,0,1,0,El patio
84,1,1,4,5,0,0,4,0,La cocina
85,1,1,1,1,0,1,0,0,La cocina
85,1,2,1,2,0,1,0,0,Sala – Comedor
85,1,3,1,0,45,1,0,0,Todos los baños
85,1,4,4,1,0,4,0,0,Todas las recámaras
85,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
85,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
85,1,6,0,0,0,0,0,0,La cochera o calle
85,1,5,0,0,0,0,0,0,El patio
86,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
86,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
86,1,6,0,0,0,0,0,0,La cochera o calle
86,1,5,0,0,0,0,0,0,El patio
86,1,4,1,1,30,1,0,0,Todas las recámaras
86,1,3,1,0,10,1,0,0,Todos los baños
86,1,2,0,0,0,0,0,0,Sala – Comedor
86,1,1,0,0,0,0,0,0,La cocina
87,1,1,1,4,0,1,0,0,La cocina
87,1,2,1,4,0,1,0,0,Sala – Comedor
87,1,3,1,0,20,1,0,0,Todos los baños
87,1,4,1,2,0,1,0,0,Todas las recámaras
87,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
87,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
87,1,6,0,0,0,0,0,0,La cochera o calle
87,1,5,0,0,0,0,0,0,El patio
88,1,5,0,0,0,0,0,0,El patio
88,1,6,0,0,0,0,0,0,La cochera o calle
88,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
88,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
88,1,1,1,8,0,0,0,1,La cocina
88,1,2,1,6,0,0,0,1,Sala – Comedor
88,1,3,1,3,0,0,0,1,Todos los baños
88,1,4,2,2,0,0,0,2,Todas las recámaras
89,1,1,1,2,0,1,0,0,La cocina
89,1,2,2,2,0,2,0,0,Sala – Comedor
89,1,3,3,0,45,3,0,0,Todos los baños
89,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
89,1,5,0,0,0,0,0,0,El patio
89,1,6,0,0,0,0,0,0,La cochera o calle
89,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
89,1,4,3,3,0,3,0,0,Todas las recámaras
90,1,7,1,0,20,1,0,0,Escaleras o pasillos interiores
90,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
90,1,1,1,1,0,1,0,0,La cocina
90,1,2,1,1,0,1,0,0,Sala – Comedor
90,1,3,1,0,30,1,0,0,Todos los baños
90,1,4,1,2,0,1,0,0,Todas las recámaras
90,1,5,0,0,0,0,0,0,El patio
90,1,6,0,0,0,0,0,0,La cochera o calle
91,1,2,2,1,0,2,0,0,Sala – Comedor
91,1,1,1,1,0,1,0,0,La cocina
91,1,4,2,2,0,2,0,0,Todas las recámaras
91,1,5,0,0,0,0,0,0,El patio
91,1,6,0,0,0,0,0,0,La cochera o calle
91,1,3,1,0,30,1,0,0,Todos los baños
91,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
91,1,7,1,10,0,1,0,0,Escaleras o pasillos interiores
92,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
92,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
92,1,6,1,6,0,1,0,0,La cochera o calle
92,1,3,1,0,15,1,0,0,Todos los baños
92,1,4,1,1,30,1,0,0,Todas las recámaras
92,1,5,1,0,50,1,0,0,El patio
92,1,2,4,1,0,4,0,0,Sala – Comedor
92,1,1,1,0,30,1,0,0,La cocina
93,1,5,1,1,0,1,0,0,El patio
93,1,4,3,2,0,3,0,0,Todas las recámaras
93,1,3,3,0,30,3,0,0,Todos los baños
93,1,2,4,3,0,2,2,0,Sala – Comedor
93,1,1,2,2,0,2,0,0,La cocina
93,1,6,2,1,0,2,0,0,La cochera o calle
93,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
93,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
94,1,1,1,1,0,1,0,0,La cocina
94,1,2,2,2,0,2,0,0,Sala – Comedor
94,1,3,3,0,20,3,0,0,Todos los baños
94,1,4,1,2,0,1,0,0,Todas las recámaras
94,1,5,0,0,0,0,0,0,El patio
94,1,6,1,0,10,1,0,0,La cochera o calle
94,1,7,2,0,20,2,0,0,Escaleras o pasillos interiores
94,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
95,1,2,0,0,0,0,0,0,Sala – Comedor
95,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
95,1,4,3,1,0,3,0,0,Todas las recámaras
95,1,3,2,0,30,2,0,0,Todos los baños
95,1,1,2,2,0,2,0,0,La cocina
95,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
95,1,6,0,0,0,0,0,0,La cochera o calle
95,1,5,0,0,0,0,0,0,El patio
96,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
96,1,7,1,0,20,1,0,0,Escaleras o pasillos interiores
96,1,6,1,2,0,1,0,0,La cochera o calle
96,1,2,6,1,0,6,0,0,Sala – Comedor
96,1,3,4,0,20,0,0,4,Todos los baños
96,1,4,24,3,0,0,0,24,Todas las recámaras
96,1,5,0,0,0,0,0,0,El patio
96,1,1,2,4,0,2,0,0,La cocina
97,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
97,1,7,1,2,0,1,0,0,Escaleras o pasillos interiores
97,1,6,6,3,0,6,0,0,La cochera o calle
97,1,4,3,5,0,3,0,0,Todas las recámaras
97,1,3,5,0,15,5,0,0,Todos los baños
97,1,2,2,1,0,2,0,0,Sala – Comedor
97,1,1,2,3,0,2,0,0,La cocina
97,1,5,0,0,0,0,0,0,El patio
98,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
98,1,6,0,0,0,0,0,0,La cochera o calle
98,1,4,2,3,0,2,0,0,Todas las recámaras
98,1,3,1,1,0,1,0,0,Todos los baños
98,1,2,2,3,0,2,0,0,Sala – Comedor
98,1,1,1,3,0,1,0,0,La cocina
98,1,5,1,1,0,1,0,0,El patio
98,1,7,1,0,30,1,0,0,Escaleras o pasillos interiores
99,1,6,4,2,0,0,4,0,La cochera o calle
99,1,5,0,0,0,0,0,0,El patio
99,1,4,3,2,0,1,2,0,Todas las recámaras
99,1,3,6,1,0,6,0,0,Todos los baños
99,1,2,6,1,0,6,0,0,Sala – Comedor
99,1,1,1,1,0,0,1,0,La cocina
99,1,7,1,2,0,0,1,0,Escaleras o pasillos interiores
99,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
100,1,5,1,1,0,1,0,0,El patio
100,1,6,0,0,0,0,0,0,La cochera o calle
100,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
100,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
100,1,1,1,2,0,1,0,0,La cocina
100,1,2,5,5,0,5,0,0,Sala – Comedor
100,1,3,1,0,30,1,0,0,Todos los baños
100,1,4,6,2,0,6,0,0,Todas las recámaras
101,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
101,1,6,0,0,0,0,0,0,La cochera o calle
101,1,5,0,0,0,0,0,0,El patio
101,1,4,3,4,0,3,0,0,Todas las recámaras
101,1,3,1,2,0,1,0,0,Todos los baños
101,1,2,2,2,0,2,0,0,Sala – Comedor
101,1,1,1,2,0,1,0,0,La cocina
101,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
102,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
102,1,1,1,2,0,1,0,0,La cocina
102,1,2,1,2,0,1,0,0,Sala – Comedor
102,1,3,2,2,0,2,0,0,Todos los baños
102,1,4,1,0,30,1,0,0,Todas las recámaras
102,1,5,0,0,0,0,0,0,El patio
102,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
102,1,6,0,0,0,0,0,0,La cochera o calle
103,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
103,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
103,1,6,0,0,0,0,0,0,La cochera o calle
103,1,5,0,0,0,0,0,0,El patio
103,1,4,2,2,0,2,0,0,Todas las recámaras
103,1,3,1,1,0,1,0,0,Todos los baños
103,1,1,1,2,0,1,0,0,La cocina
103,1,2,2,2,0,2,0,0,Sala – Comedor
104,1,1,1,1,30,1,0,0,La cocina
104,1,2,3,3,0,3,0,0,Sala – Comedor
104,1,3,2,2,0,2,0,0,Todos los baños
104,1,4,1,1,0,1,0,0,Todas las recámaras
104,1,5,1,0,30,1,0,0,El patio
104,1,6,3,3,0,3,0,0,La cochera o calle
104,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
104,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
105,1,2,3,1,0,3,0,0,Sala – Comedor
105,1,3,3,1,0,3,0,0,Todos los baños
105,1,4,2,1,0,2,0,0,Todas las recámaras
105,1,5,0,0,0,0,0,0,El patio
105,1,6,2,5,0,2,0,0,La cochera o calle
105,1,7,2,5,0,2,0,0,Escaleras o pasillos interiores
105,1,8,1,2,0,1,0,0,Otros espacios de la vivienda
105,1,1,1,4,0,1,0,0,La cocina
106,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
106,1,7,1,0,10,1,0,0,Escaleras o pasillos interiores
106,1,6,0,0,0,0,0,0,La cochera o calle
106,1,5,0,0,0,0,0,0,El patio
106,1,4,1,0,20,1,0,0,Todas las recámaras
106,1,3,1,0,10,1,0,0,Todos los baños
106,1,1,0,0,0,0,0,0,La cocina
106,1,2,2,2,0,2,0,0,Sala – Comedor
107,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
107,1,6,0,0,0,0,0,0,La cochera o calle
107,1,7,1,0,20,1,0,0,Escaleras o pasillos interiores
107,1,5,0,0,0,0,0,0,El patio
107,1,4,2,1,30,2,0,0,Todas las recámaras
107,1,3,1,4,0,1,0,0,Todos los baños
107,1,2,1,3,0,1,0,0,Sala – Comedor
107,1,1,1,2,40,1,0,0,La cocina
108,1,1,1,4,0,1,0,0,La cocina
108,1,2,2,2,0,2,0,0,Sala – Comedor
108,1,3,1,1,30,1,0,0,Todos los baños
108,1,4,2,0,30,2,0,0,Todas las recámaras
108,1,5,3,0,30,3,0,0,El patio
108,1,6,0,0,0,0,0,0,La cochera o calle
108,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
108,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
109,1,3,1,1,0,1,0,0,Todos los baños
109,1,2,1,0,30,1,0,0,Sala – Comedor
109,1,1,1,1,0,1,0,0,La cocina
109,1,4,1,1,30,1,0,0,Todas las recámaras
109,1,7,1,1,0,1,0,0,Escaleras o pasillos interiores
109,1,6,0,0,0,0,0,0,La cochera o calle
109,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
109,1,5,0,0,0,0,0,0,El patio
110,1,5,2,1,0,0,0,2,El patio
110,1,6,0,0,0,0,0,0,La cochera o calle
110,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
110,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
110,1,3,1,5,0,1,0,0,Todos los baños
110,1,4,3,3,0,3,0,0,Todas las recámaras
110,1,2,1,3,0,1,0,0,Sala – Comedor
110,1,1,1,3,0,1,0,0,La cocina
111,1,3,3,0,30,3,0,0,Todos los baños
111,1,6,0,0,0,0,0,0,La cochera o calle
111,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
111,1,8,1,1,0,1,0,0,Otros espacios de la vivienda
111,1,2,1,0,15,1,0,0,Sala – Comedor
111,1,1,3,0,30,3,0,0,La cocina
111,1,4,4,0,30,4,0,0,Todas las recámaras
111,1,5,0,0,0,0,0,0,El patio
112,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
112,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
112,1,6,2,2,0,1,1,0,La cochera o calle
112,1,5,0,0,0,0,0,0,El patio
112,1,4,3,2,0,0,3,0,Todas las recámaras
112,1,3,2,1,30,0,2,0,Todos los baños
112,1,2,2,2,0,0,2,0,Sala – Comedor
112,1,1,1,2,0,0,1,0,La cocina
113,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
113,1,1,1,3,0,1,0,0,La cocina
113,1,2,2,2,0,2,0,0,Sala – Comedor
113,1,3,1,0,30,1,0,0,Todos los baños
113,1,4,3,3,0,3,0,0,Todas las recámaras
113,1,5,2,3,0,2,0,0,El patio
113,1,6,0,0,0,0,0,0,La cochera o calle
113,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
114,1,1,1,2,0,1,0,0,La cocina
114,1,2,2,1,0,0,0,2,Sala – Comedor
114,1,3,1,0,30,0,0,1,Todos los baños
114,1,4,3,2,0,1,0,2,Todas las recámaras
114,1,5,1,1,0,1,0,0,El patio
114,1,6,1,0,1,0,0,1,La cochera o calle
114,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
114,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
115,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
115,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
115,1,6,0,0,0,0,0,0,La cochera o calle
115,1,5,0,0,0,0,0,0,El patio
115,1,4,2,3,0,2,0,0,Todas las recámaras
115,1,3,1,1,0,1,0,0,Todos los baños
115,1,2,0,0,0,0,0,0,Sala – Comedor
115,1,1,1,4,0,1,0,0,La cocina
116,1,4,3,2,0,3,0,0,Todas las recámaras
116,1,3,1,0,40,1,0,0,Todos los baños
116,1,2,2,2,0,2,0,0,Sala – Comedor
116,1,1,1,1,0,1,0,0,La cocina
116,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
116,1,6,0,0,0,0,0,0,La cochera o calle
116,1,5,1,0,25,1,0,0,El patio
116,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
117,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
117,1,6,0,0,0,0,0,0,La cochera o calle
117,1,5,1,0,50,1,0,0,El patio
117,1,4,1,0,30,1,0,0,Todas las recámaras
117,1,3,2,1,0,2,0,0,Todos los baños
117,1,2,2,0,30,2,0,0,Sala – Comedor
117,1,1,1,1,0,1,0,0,La cocina
117,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
118,1,3,1,1,30,0,0,1,Todos los baños
118,1,2,2,3,0,0,0,2,Sala – Comedor
118,1,1,1,1,30,0,0,1,La cocina
118,1,5,1,1,0,0,0,1,El patio
118,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
118,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
118,1,6,1,2,0,0,0,1,La cochera o calle
118,1,4,2,2,0,0,0,2,Todas las recámaras
119,1,1,1,2,0,0,0,1,La cocina
119,1,2,0,0,0,0,0,0,Sala – Comedor
119,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
119,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
119,1,6,0,0,0,0,0,0,La cochera o calle
119,1,5,0,0,0,0,0,0,El patio
119,1,4,2,2,0,0,0,2,Todas las recámaras
119,1,3,1,0,20,0,0,1,Todos los baños
120,1,6,0,0,0,0,0,0,La cochera o calle
120,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
120,1,1,1,2,0,1,0,0,La cocina
120,1,2,1,2,30,0,0,1,Sala – Comedor
120,1,3,1,1,0,1,0,0,Todos los baños
120,1,4,4,3,0,2,0,2,Todas las recámaras
120,1,5,1,0,30,0,0,1,El patio
120,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
121,1,2,1,0,30,1,0,0,Sala – Comedor
121,1,1,1,1,0,1,0,0,La cocina
121,1,3,1,0,30,1,0,0,Todos los baños
121,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
121,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
121,1,6,0,0,0,0,0,0,La cochera o calle
121,1,5,0,0,0,0,0,0,El patio
121,1,4,3,0,30,3,0,0,Todas las recámaras
122,1,1,1,0,30,1,0,0,La cocina
122,1,2,1,1,30,1,0,0,Sala – Comedor
122,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
122,1,6,1,0,20,1,0,0,La cochera o calle
122,1,5,0,0,0,0,0,0,El patio
122,1,4,1,1,30,1,0,0,Todas las recámaras
122,1,3,1,1,0,1,0,0,Todos los baños
122,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
123,1,3,1,0,30,1,0,0,Todos los baños
123,1,2,1,3,0,1,0,0,Sala – Comedor
123,1,1,1,1,0,1,0,0,La cocina
123,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
123,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
123,1,6,0,0,0,0,0,0,La cochera o calle
123,1,4,4,4,0,4,0,0,Todas las recámaras
123,1,5,1,0,10,1,0,0,El patio
124,1,1,1,1,0,0,0,1,La cocina
124,1,2,1,1,0,0,0,1,Sala – Comedor
124,1,3,1,0,20,0,0,1,Todos los baños
124,1,4,2,0,30,0,0,2,Todas las recámaras
124,1,5,0,0,0,0,0,0,El patio
124,1,6,0,0,0,0,0,0,La cochera o calle
124,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
124,1,8,1,3,0,0,0,1,Otros espacios de la vivienda
125,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
125,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
125,1,6,2,2,0,2,0,0,La cochera o calle
125,1,5,1,1,0,0,0,1,El patio
125,1,4,4,1,0,4,0,0,Todas las recámaras
125,1,3,2,0,30,2,0,0,Todos los baños
125,1,2,1,8,0,0,1,0,Sala – Comedor
125,1,1,1,4,0,0,1,0,La cocina
126,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
126,1,7,4,0,10,4,0,0,Escaleras o pasillos interiores
126,1,6,3,0,5,3,0,0,La cochera o calle
126,1,5,3,0,20,0,0,3,El patio
126,1,4,5,0,0,5,0,0,Todas las recámaras
126,1,3,3,0,30,3,0,0,Todos los baños
126,1,2,2,2,0,2,0,0,Sala – Comedor
126,1,1,2,0,20,2,0,0,La cocina
127,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
127,1,3,1,0,30,1,0,0,Todos los baños
127,1,2,1,1,0,1,0,0,Sala – Comedor
127,1,1,1,2,0,1,0,0,La cocina
127,1,4,3,2,30,3,0,0,Todas las recámaras
127,1,5,0,0,0,0,0,0,El patio
127,1,6,2,3,0,2,0,0,La cochera o calle
127,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
128,1,4,3,1,0,3,0,0,Todas las recámaras
128,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
128,1,5,0,0,0,0,0,0,El patio
128,1,6,0,0,0,0,0,0,La cochera o calle
128,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
128,1,1,1,1,0,1,0,0,La cocina
128,1,2,2,0,30,2,0,0,Sala – Comedor
128,1,3,1,0,30,1,0,0,Todos los baños
129,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
129,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
129,1,6,1,3,0,1,0,0,La cochera o calle
129,1,4,3,1,0,3,0,0,Todas las recámaras
129,1,3,2,2,0,2,0,0,Todos los baños
129,1,2,4,2,0,0,0,4,Sala – Comedor
129,1,1,1,1,0,1,0,0,La cocina
129,1,5,0,0,0,0,0,0,El patio
130,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
130,1,7,1,0,5,1,0,0,Escaleras o pasillos interiores
130,1,6,2,0,15,2,0,0,La cochera o calle
130,1,5,0,0,0,0,0,0,El patio
130,1,1,1,1,0,1,0,0,La cocina
130,1,2,2,1,30,2,0,0,Sala – Comedor
130,1,3,2,1,0,2,0,0,Todos los baños
130,1,4,3,0,45,3,0,0,Todas las recámaras
131,1,1,2,5,0,0,2,0,La cocina
