folio,foliohog,id_cagua,cagua_tipo,cagua_capa,cagua_adqu,cagua_anio,cagua_mant,cagua_tipo_desc,cagua_adqu_desc,cagua_mant_desc,cagua_capa_desc
19042,1,1,1,3,1,99,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19043,1,1,2,0,1,1,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19044,1,1,1,3,2,99,2,De gas con deposito,Usado,Cada año,De 70 a 80 litros (hasta 4 personas)
19045,1,1,1,4,1,1,1,De gas con deposito,Nuevo,Cada 6 meses,De 90 a 110 litros (hasta 6 personas)
19046,1,2,1,3,1,20,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19046,1,1,3,0,2,1,1,De gas instantáneo de paso,Usado,Cada 6 meses,
19048,1,1,1,3,1,1,1,De gas con deposito,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
19049,1,1,1,9,1,20,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
19050,1,1,4,0,1,1,4,Eléctrico instantáneo de paso,Nuevo,No le da mantenimiento,
19055,1,1,3,0,1,1,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
19056,1,1,2,0,1,3,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19056,1,2,7,1,1,3,2,Solar,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19057,1,1,1,1,1,21,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19058,1,1,1,1,1,20,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19059,1,1,1,1,1,20,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19060,1,1,7,2,2,99,4,Solar,Usado,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19061,1,1,3,0,1,5,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
19062,1,1,3,0,1,4,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19065,1,1,1,1,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19066,1,1,7,6,1,2,1,Solar,Nuevo,Cada 6 meses,Más de 140 litros (más de 7 personas)
19073,1,1,1,1,1,6,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19074,1,1,1,1,1,8,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19075,1,1,1,1,1,5,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19080,1,1,7,2,1,2,1,Solar,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
19081,1,1,1,1,1,10,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19082,1,1,7,2,1,1,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19084,1,1,7,4,1,1,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19086,1,1,7,4,1,1,2,Solar,Nuevo,Cada año,De 90 a 110 litros (hasta 6 personas)
19087,1,1,1,1,2,10,4,De gas con deposito,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19088,1,1,1,1,1,14,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19089,1,1,2,0,1,99,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19090,1,1,7,3,1,3,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19091,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19093,1,1,1,1,1,16,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19094,1,1,1,3,1,16,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19095,1,1,1,1,1,17,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19100,1,1,1,1,1,14,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19101,1,1,5,9,1,3,4,Eléctrico con depósito,Nuevo,No le da mantenimiento,No sabe
19102,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19104,1,1,1,1,1,2,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19105,1,1,2,0,1,4,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
19107,1,1,7,3,1,2,3,Solar,Nuevo,Cada 2 años,De 70 a 80 litros (hasta 4 personas)
19108,1,1,1,1,1,99,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19110,1,1,1,1,1,12,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19111,1,1,1,1,1,14,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19112,1,1,5,3,1,1,1,Eléctrico con depósito,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
19113,1,1,1,2,1,99,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
19114,1,1,1,1,1,6,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19115,1,1,1,3,1,9,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19116,1,1,1,1,1,4,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19117,1,1,1,1,1,13,3,De gas con deposito,Nuevo,Cada 2 años,De 38 a 40 litros (hasta 2 personas)
19118,1,1,1,3,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19119,1,1,1,2,2,99,4,De gas con deposito,Usado,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19120,1,1,2,0,1,99,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19121,1,1,1,2,1,99,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19124,1,1,1,3,1,99,1,De gas con deposito,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
19125,1,1,7,2,1,1,1,Solar,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
19125,1,2,1,1,1,1,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19126,1,1,1,3,1,13,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19127,1,1,4,0,1,4,4,Eléctrico instantáneo de paso,Nuevo,No le da mantenimiento,
19129,1,1,7,6,1,1,4,Solar,Nuevo,No le da mantenimiento,Más de 140 litros (más de 7 personas)
19130,1,1,2,0,1,1,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19134,1,1,2,0,1,9,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19135,1,1,3,0,1,5,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19143,1,1,7,2,1,4,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19146,1,1,2,0,1,5,2,De gas de rápida recuperación,Nuevo,Cada año,
19149,1,1,2,0,1,19,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19155,1,1,3,0,1,12,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19157,1,1,7,4,1,3,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19159,1,1,1,2,1,12,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
19161,1,1,3,0,1,3,2,De gas instantáneo de paso,Nuevo,Cada año,
19162,1,1,2,0,1,7,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19164,1,1,1,2,2,15,3,De gas con deposito,Usado,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
19167,1,1,1,4,1,20,4,De gas con deposito,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19169,1,1,1,3,1,1,1,De gas con deposito,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
19170,1,1,1,3,1,99,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19171,1,1,4,0,1,3,4,Eléctrico instantáneo de paso,Nuevo,No le da mantenimiento,
19173,1,1,3,0,1,9,2,De gas instantáneo de paso,Nuevo,Cada año,
19174,1,1,1,1,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19175,1,1,3,0,1,5,2,De gas instantáneo de paso,Nuevo,Cada año,
19176,1,1,4,0,1,10,4,Eléctrico instantáneo de paso,Nuevo,No le da mantenimiento,
19177,1,1,1,3,2,40,4,De gas con deposito,Usado,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19178,1,1,1,3,1,15,1,De gas con deposito,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
19180,1,1,3,0,1,6,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19183,1,1,5,4,1,1,4,Eléctrico con depósito,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19184,1,2,1,3,1,20,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19184,1,1,7,4,1,5,2,Solar,Nuevo,Cada año,De 90 a 110 litros (hasta 6 personas)
19186,1,1,2,0,1,7,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19187,1,1,3,0,1,10,3,De gas instantáneo de paso,Nuevo,Cada 2 años,
19188,1,1,1,2,2,3,3,De gas con deposito,Usado,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
19189,1,1,3,0,1,2,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
19192,1,1,1,1,1,99,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19195,1,1,1,3,1,12,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19196,1,1,1,3,1,2,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19197,1,1,7,4,1,5,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19197,1,2,2,0,1,5,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19199,1,1,4,0,1,1,4,Eléctrico instantáneo de paso,Nuevo,No le da mantenimiento,
19201,1,1,1,9,2,12,1,De gas con deposito,Usado,Cada 6 meses,No sabe
19202,1,1,1,1,2,7,2,De gas con deposito,Usado,Cada año,De 38 a 40 litros (hasta 2 personas)
19206,1,1,7,4,1,2,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19208,1,1,1,3,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19209,1,1,7,5,1,2,1,Solar,Nuevo,Cada 6 meses,De 120 a 140 litros (hasta 7 personas)
19211,1,1,1,3,1,12,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19212,1,1,1,2,1,6,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19213,1,1,2,0,1,5,2,De gas de rápida recuperación,Nuevo,Cada año,
19215,1,1,2,0,1,1,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19216,1,1,1,3,1,3,1,De gas con deposito,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
19217,1,1,2,0,1,6,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19219,1,1,2,0,1,4,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
19220,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19221,1,1,1,4,2,99,4,De gas con deposito,Usado,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19222,1,1,1,2,1,10,3,De gas con deposito,Nuevo,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
19223,1,1,7,4,1,4,2,Solar,Nuevo,Cada año,De 90 a 110 litros (hasta 6 personas)
19224,1,1,7,4,1,2,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19226,1,1,1,9,2,9,2,De gas con deposito,Usado,Cada año,No sabe
19229,1,1,1,2,1,10,3,De gas con deposito,Nuevo,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
19230,1,1,1,1,1,5,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19231,1,1,1,2,1,10,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
19232,1,1,1,2,1,8,3,De gas con deposito,Nuevo,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
19232,1,2,1,2,1,8,3,De gas con deposito,Nuevo,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
19233,1,1,1,2,1,7,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19234,1,1,1,2,2,10,4,De gas con deposito,Usado,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19235,1,1,1,9,2,16,4,De gas con deposito,Usado,No le da mantenimiento,No sabe
19236,1,1,1,2,1,18,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
19237,1,1,1,1,2,10,3,De gas con deposito,Usado,Cada 2 años,De 38 a 40 litros (hasta 2 personas)
19238,1,1,1,9,1,3,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
19239,1,1,2,0,2,6,4,De gas de rápida recuperación,Usado,No le da mantenimiento,
19240,1,1,1,3,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19241,1,2,7,4,1,4,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19241,1,1,3,0,1,4,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19242,1,1,2,0,1,2,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
19242,1,2,7,9,1,6,4,Solar,Nuevo,No le da mantenimiento,No sabe
19243,1,1,1,4,1,11,3,De gas con deposito,Nuevo,Cada 2 años,De 90 a 110 litros (hasta 6 personas)
19243,1,2,7,4,1,5,2,Solar,Nuevo,Cada año,De 90 a 110 litros (hasta 6 personas)
19244,1,1,2,0,2,99,4,De gas de rápida recuperación,Usado,No le da mantenimiento,
19245,1,1,2,0,1,1,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19246,1,1,1,1,2,99,1,De gas con deposito,Usado,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19247,1,1,2,0,1,4,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19248,1,1,1,4,1,2,4,De gas con deposito,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19248,1,2,1,4,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19249,1,1,1,9,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
19250,1,1,1,3,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19251,1,1,1,1,1,5,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19252,1,1,1,9,1,2,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
19253,1,1,1,3,2,2,3,De gas con deposito,Usado,Cada 2 años,De 70 a 80 litros (hasta 4 personas)
19254,1,1,1,3,1,5,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19255,1,1,1,1,2,99,2,De gas con deposito,Usado,Cada año,De 38 a 40 litros (hasta 2 personas)
19256,1,1,1,1,1,7,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19256,1,2,7,1,2,1,4,Solar,Usado,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19257,1,1,1,1,1,15,3,De gas con deposito,Nuevo,Cada 2 años,De 38 a 40 litros (hasta 2 personas)
19258,1,1,1,3,2,99,4,De gas con deposito,Usado,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19259,1,1,1,1,1,10,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19260,1,1,2,0,2,11,1,De gas de rápida recuperación,Usado,Cada 6 meses,
19263,1,1,1,2,1,20,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
19266,1,1,7,3,1,2,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19269,1,1,1,4,1,15,2,De gas con deposito,Nuevo,Cada año,De 90 a 110 litros (hasta 6 personas)
19270,1,1,1,1,1,15,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19271,1,1,1,2,1,20,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
19272,1,1,1,6,1,14,4,De gas con deposito,Nuevo,No le da mantenimiento,Más de 140 litros (más de 7 personas)
19274,1,1,1,1,1,11,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19275,1,1,1,1,1,6,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19276,1,1,1,1,1,3,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19277,1,1,1,3,1,17,1,De gas con deposito,Nuevo,Cada 6 meses,De 70 a 80 litros (hasta 4 personas)
19278,1,1,1,2,1,3,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
19279,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19280,1,1,1,1,1,10,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19282,1,1,3,0,1,2,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19284,1,1,1,9,1,4,1,De gas con deposito,Nuevo,Cada 6 meses,No sabe
19285,1,1,3,0,1,7,2,De gas instantáneo de paso,Nuevo,Cada año,
19286,1,1,1,1,1,10,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19289,1,1,1,2,2,4,4,De gas con deposito,Usado,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19290,1,1,4,0,2,2,4,Eléctrico instantáneo de paso,Usado,No le da mantenimiento,
19295,1,1,1,2,1,13,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
19296,1,1,7,5,1,1,4,Solar,Nuevo,No le da mantenimiento,De 120 a 140 litros (hasta 7 personas)
19297,1,2,1,3,1,8,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19297,1,1,7,3,1,4,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19298,1,1,7,3,1,4,2,Solar,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19299,1,1,7,6,1,2,4,Solar,Nuevo,No le da mantenimiento,Más de 140 litros (más de 7 personas)
19301,1,1,7,4,1,1,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19302,1,1,1,1,1,25,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19303,1,2,7,5,1,3,4,Solar,Nuevo,No le da mantenimiento,De 120 a 140 litros (hasta 7 personas)
19303,1,1,1,2,1,5,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19305,1,1,7,4,1,2,1,Solar,Nuevo,Cada 6 meses,De 90 a 110 litros (hasta 6 personas)
19306,1,1,7,3,1,2,2,Solar,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19307,1,1,7,4,1,2,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19308,1,1,1,2,1,10,2,De gas con deposito,Nuevo,Cada año,De 50 a 60 litros (hasta 3 personas)
19309,1,1,1,2,1,15,3,De gas con deposito,Nuevo,Cada 2 años,De 50 a 60 litros (hasta 3 personas)
19310,1,1,1,1,1,24,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19311,1,1,7,2,1,5,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19312,1,1,7,3,1,4,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19313,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19314,1,1,2,0,1,15,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
19315,1,1,7,2,1,5,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19327,1,1,7,6,1,6,4,Solar,Nuevo,No le da mantenimiento,Más de 140 litros (más de 7 personas)
19328,1,1,7,4,1,1,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19335,1,1,1,1,1,6,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19337,1,1,7,2,1,1,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19340,1,1,7,2,1,4,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19343,1,1,1,1,1,5,2,De gas con deposito,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19346,1,1,1,2,1,20,4,De gas con deposito,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19347,1,1,1,2,1,7,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
19348,1,1,1,3,1,10,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19349,1,1,7,4,1,2,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19350,1,1,3,0,1,6,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19352,1,1,1,3,1,22,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19354,1,1,7,3,1,3,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19354,1,2,3,0,1,5,2,De gas instantáneo de paso,Nuevo,Cada año,
19355,1,1,2,0,1,2,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
19357,1,1,7,4,1,1,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19358,1,1,1,1,2,10,1,De gas con deposito,Usado,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19359,1,1,7,6,1,1,2,Solar,Nuevo,Cada año,Más de 140 litros (más de 7 personas)
19362,1,1,7,3,1,1,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19367,1,1,3,0,1,10,2,De gas instantáneo de paso,Nuevo,Cada año,
19368,1,1,1,1,1,3,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19369,1,1,3,0,1,1,4,De gas instantáneo de paso,Nuevo,No le da mantenimiento,
19370,1,1,7,3,1,4,3,Solar,Nuevo,Cada 2 años,De 70 a 80 litros (hasta 4 personas)
19373,1,1,7,3,1,9,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19374,1,1,2,0,1,2,4,De gas de rápida recuperación,Nuevo,No le da mantenimiento,
19376,1,1,1,1,2,6,2,De gas con deposito,Usado,Cada año,De 38 a 40 litros (hasta 2 personas)
19377,1,1,1,9,1,2,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
19380,1,1,7,3,1,3,4,Solar,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19388,1,1,1,3,1,3,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19389,1,1,1,3,1,99,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19390,1,1,3,0,1,8,1,De gas instantáneo de paso,Nuevo,Cada 6 meses,
19390,1,2,7,4,1,4,2,Solar,Nuevo,Cada año,De 90 a 110 litros (hasta 6 personas)
19395,1,1,7,9,1,1,4,Solar,Nuevo,No le da mantenimiento,No sabe
19397,1,1,2,0,1,1,1,De gas de rápida recuperación,Nuevo,Cada 6 meses,
19398,1,1,7,4,1,2,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19400,1,1,1,3,1,6,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19401,1,1,2,0,1,7,2,De gas de rápida recuperación,Nuevo,Cada año,
19403,1,1,4,0,1,1,4,Eléctrico instantáneo de paso,Nuevo,No le da mantenimiento,
19406,1,1,1,3,1,8,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19414,1,1,7,4,1,3,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
19420,1,1,7,2,1,1,4,Solar,Nuevo,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19422,1,1,1,3,1,20,2,De gas con deposito,Nuevo,Cada año,De 70 a 80 litros (hasta 4 personas)
19424,1,1,1,1,1,15,1,De gas con deposito,Nuevo,Cada 6 meses,De 38 a 40 litros (hasta 2 personas)
19426,1,1,1,9,1,4,4,De gas con deposito,Nuevo,No le da mantenimiento,No sabe
19429,1,1,1,2,1,10,1,De gas con deposito,Nuevo,Cada 6 meses,De 50 a 60 litros (hasta 3 personas)
19434,1,1,7,1,1,5,2,Solar,Nuevo,Cada año,De 38 a 40 litros (hasta 2 personas)
19436,1,1,1,3,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 70 a 80 litros (hasta 4 personas)
19437,1,1,1,1,1,1,4,De gas con deposito,Nuevo,No le da mantenimiento,De 38 a 40 litros (hasta 2 personas)
19437,1,2,7,4,2,7,1,Solar,Usado,Cada 6 meses,De 90 a 110 litros (hasta 6 personas)
19452,1,1,1,2,2,10,4,De gas con deposito,Usado,No le da mantenimiento,De 50 a 60 litros (hasta 3 personas)
19481,1,2,7,4,1,1,4,Solar,Nuevo,No le da mantenimiento,De 90 a 110 litros (hasta 6 personas)
