folio,foliohog,id_cagua,cagua_tipo,cagua_capa,cagua_adqu,cagua_anio,cagua_mant
1396,1,1,3, ,1,4,4
1397,1,1,3, ,1,2,1
1398,1,1,3, ,1,2,4
1403,1,1,3, ,1,4,2
1404,1,1,1,2,1,1,4
1405,1,1,1,2,1,5,1
1406,1,1,1,3,2,10,4
1407,1,1,1,2,1,5,4
1408,1,1,1,2,2,6,4
1409,1,1,3, ,1,3,4
1411,1,1,3, ,1,3,4
1412,1,1,3, ,1,1,4
1414,1,1,1,2,1,5,4
1415,1,1,3, ,1,1,4
1416,1,1,3, ,1,5,4
1419,1,1,1,3,1,16,4
1420,1,1,1,3,1,2,4
1422,1,1,1,1,1,2,4
1423,1,1,2, ,1,1,4
1425,1,1,3, ,1,1,4
1426,1,1,2, ,1,2,4
1428,1,1,3, ,1,2,4
1429,1,1,1,2,1,1,4
1431,1,1,1,3,1,3,4
1432,1,1,2, ,1,7,4
1435,1,1,3, ,1,1,4
1437,1,1,3, ,1,1,4
1438,1,1,3, ,1,4,1
1439,1,1,5,2,2,1,4
1444,1,1,4, ,1,3,1
1446,1,1,3, ,1,1,4
1448,1,1,3, ,1,1,1
1449,1,1,3, ,1,1,4
1451,1,1,3, ,1,2,4
1453,1,1,3, ,1,1,1
1456,1,1,1,1,1,12,4
1458,1,1,3, ,1,2,4
1459,1,1,3, ,1,4,4
1460,1,1,3, ,1,4,4
1462,1,1,3, ,1,4,1
1463,1,1,3, ,1,2,1
1468,1,1,3, ,1,5,1
1469,1,1,1,1,1,17,4
1472,1,1,1,2,2,10,4
1474,1,1,4, ,1,3,1
1476,1,1,3, ,1,2,4
1477,1,1,3, ,1,5,2
1478,1,1,3, ,1,2,4
1487,1,1,4, ,1,4,4
1490,1,1,5,3,1,2,4
1492,1,1,4, ,1,2,2
1493,1,1,4, ,1,10,4
1495,1,1,3, ,1,5,4
1498,1,1,3, ,1,2,1
1499,1,1,3, ,1,1,4
1500,1,1,3, ,1,2,4
1502,1,1,1,4,2,3,2
1503,1,1,1,3,1,1,1
1511,1,1,1,4,1,4,4
1512,1,1,2, ,1,1,4
1513,1,1,3, ,1,4,1
1514,1,1,3, ,1,2,4
1515,1,1,1,9,2,5,1
1516,1,1,3, ,1,12,4
1517,1,1,3, ,1,2,4
1518,1,1,2, ,1,7,2
1519,1,1,3, ,1,12,1
1520,1,1,3, ,1,15,2
1521,1,1,3, ,1,1,4
1522,1,1,1,4,1,5,4
1523,1,1,3, ,1,2,4
1524,1,1,3, ,1,7,4
1525,1,1,5,1,1,1,4
1526,1,1,3, ,1,2,4
1528,1,1,3, ,1,3,1
1530,1,1,3, ,1,4,4
1531,1,1,3, ,2,2,4
1532,1,1,3, ,2,1,4
1533,1,1,3, ,2,1,4
1534,1,1,3, ,2,1,1
1536,1,1,3, ,1,2,4
1537,1,1,3, ,1,1,4
1539,1,1,4, ,1,1,4
1541,1,1,4, ,1,7,2
1543,1,1,5,3,1,3,4
1544,1,1,5,4,1,6,4
1545,1,1,4, ,1,10,4
1548,1,1,3, ,1,3,4
1549,1,1,3, ,1,3,4
1550,1,1,4, ,1,3,2
1555,1,1,1,4,1,12,4
1556,1,1,2, ,2,4,4
1557,1,1,1,3,1,10,3
1558,1,1,3, ,1,1,4
1563,1,1,3, ,1,5,4
1565,1,1,1,3,1,4,2
1567,1,1,3, ,1,6,4
1568,1,1,3, ,2,99,4
1569,1,1,3, ,1,1,4
1570,1,1,1,2,2,99,2
1590,1,1,3, ,1,5,2
1592,1,1,3, ,1,2,4
1594,1,1,1,4,1,3,2
1596,1,1,3, ,1,1,4
1597,1,1,4, ,1,1,1
1600,1,1,1,9,1,5,3
1601,1,1,3, ,2,99,4
1602,1,1,3, ,1,1,4
1603,1,1,3, ,1,4,1
1604,1,1,2, ,2,1,1
1606,1,1,4, ,1,1,4
1607,1,1,4, ,1,2,4
1609,1,1,1,3,1,10,4
1610,1,1,3, ,1,4,4
1612,1,1,1,4,1,8,4
1615,1,1,1,4,2,99,4
1617,1,1,3, ,1,2,1
1618,1,1,1,5,2,8,2
1620,1,1,3, ,1,3,2
1621,1,1,3, ,1,5,2
1622,1,1,3, ,1,3,4
1623,1,1,3, ,1,8,4
1624,1,1,3, ,1,2,2
1625,1,1,1,1,1,5,4
1628,1,1,1,2,1,4,4
1631,1,1,5,2,1,8,4
1633,1,1,5,2,1,13,2
1635,1,1,6,9,2,6,2
1636,1,1,6,4,2,2,4
1642,1,1,3, ,1,1,4
1644,1,1,4, ,1,1,4
1647,1,1,1,2,1,1,4
1651,1,1,1,4,2,6,2
1653,1,1,1,3,1,5,4
1654,1,1,4, ,1,1,4
1657,1,1,4, ,2,1,4
1661,1,1,3, ,1,4,2
1663,1,1,3, ,1,9,4
1671,1,1,1,1,1,4,4
1676,1,1,3, ,1,3,4
1677,1,1,3, ,1,3,4
1682,1,1,3, ,1,2,4
1685,1,1,3, ,1,4,4
1686,1,1,3, ,1,1,4
1687,1,1,3, ,1,1,1
1688,1,1,3, ,1,1,4
1690,1,1,5,1,1,1,4
1691,1,1,2, ,1,5,4
1696,1,1,5,2,2,5,3
1702,1,1,1,1,1,2,4
1722,1,2,1,9,1,36,4
1722,1,1,2, ,1,1,4
1723,1,1,1,1,1,3,2
1726,1,1,3, ,1,2,4
1727,1,1,3, ,1,36,2
1728,1,1,1,3,2,10,3
1729,1,1,3, ,1,5,1
1730,1,1,6,3,2,1,4
1731,1,1,3, ,2,1,4
1732,1,1,1,2,1,6,1
1736,1,1,3, ,1,2,2
1737,1,1,3, ,1,4,2
1738,1,1,5,1,1,5,3
1744,1,1,3, ,1,1,4
1751,1,1,3, ,1,3,4
1757,1,1,5,1,1,16,4
1758,1,2,4, ,1,3,4
1758,1,1,4, ,1,2,4
1760,1,1,5,9,2,99,4
1761,1,1,2, ,1,1,4
1766,1,1,1,1,1,99,4
1774,1,1,5,2,1,9,4
1780,1,1,5,1,1,15,4
1781,1,1,3, ,1,3,1
1783,1,1,4, ,1,1,1
1786,1,1,4, ,1,99,4
1789,1,1,5,1,1,1,4
1790,1,1,5,1,1,25,2
1791,1,1,5,1,1,99,4
1792,1,1,4, ,1,6,2
1802,1,1,5,9,1,6,4
1807,1,1,5,9,1,1,4
1808,1,1,5,3,1,1,1
1809,1,1,4, ,1,4,2
1810,1,1,5,1,1,1,1
1813,1,1,1,1,1,5,4
1814,1,1,5,1,1,10,4
1815,1,1,1,1,1,1,1
1819,1,1,6,1,2,99,4
1823,1,1,1,4,2,15,4
1824,1,1,5,5,1,8,4
1828,1,1,1,1,1,3,4
1829,1,1,5,1,1,4,4
1830,1,1,5,1,1,1,4
1831,1,1,5,9,1,2,4
1834,1,1,1,2,1,1,4
1835,1,1,1,2,1,4,4
1836,1,1,1,1,2,99,4
1837,1,1,1,1,1,8,4
1838,1,1,1,2,1,15,4
1839,1,1,1,3,1,8,4
1840,1,1,3, ,1,10,4
1841,1,1,1,1,1,11,4
1842,1,1,5,1,1,9,2
1844,1,1,1,1,1,5,1
1845,1,1,1,1,1,8,4
1846,1,1,3, ,1,2,4
1847,1,1,5,1,1,4,2
1848,1,1,5,3,1,3,4
1850,1,1,5,9,2,6,4
1853,1,1,1,1,1,10,4
1854,1,1,1,3,1,6,4
1855,1,1,2, ,1,8,1
1856,1,1,5,3,1,4,2
1857,1,1,1,2,1,2,1
1862,1,1,3, ,1,8,2
1863,1,1,1,1,1,6,1
1866,1,1,3, ,1,3,4
1874,1,1,5,1,1,1,4
1876,1,1,5,3,1,5,4
1879,1,1,1,2,1,14,1
1881,1,1,5,1,1,8,4
1882,1,1,4, ,1,2,4
1883,1,1,4, ,1,2,4
1884,1,1,5,4,1,10,4
1888,1,1,4, ,1,1,4
1889,1,1,1,3,1,3,1
1890,1,1,5,2,1,8,1
1891,1,1,1,2,1,1,2
1892,1,1,7,6,1,1,4
1893,1,1,3, ,1,16,4
1895,1,1,1,1,1,2,2
1896,1,1,1,1,1,8,2
1897,1,1,1,3,1,17,3
1898,1,1,5,1,1,5,1
1899,1,1,4, ,1,1,4
1900,1,1,1,1,1,8,4
1905,1,1,5,9,1,5,2
1916,1,1,5,5,1,5,4
1920,1,1,4, ,1,2,2
1922,1,1,1,9,1,4,1
1923,1,1,4, ,1,10,4
1924,1,1,5,1,1,3,4
1925,1,1,5,1,1,10,1
1926,1,1,1,1,1,18,4
1927,1,1,5,1,1,1,4
1931,1,1,1,1,1,24,4
1932,1,1,1,1,1,10,2
1934,1,1,5,1,1,4,2
1935,1,1,1,2,1,2,1
1936,1,1,2, ,1,6,2
1940,1,1,1,1,1,17,1
1941,1,1,5,1,1,5,4
1942,1,1,5,1,1,2,4
1943,1,1,3, ,1,2,4
1944,1,1,5,1,1,8,2
1946,1,1,5,9,1,8,4
1947,1,1,1,1,1,8,1
1948,1,1,3, ,1,2,1
1949,1,1,1,1,1,7,4
1950,1,1,2, ,2,5,4
1953,1,1,5,1,1,4,3
1955,1,1,3, ,1,1,1
1963,1,1,1,9,1,99,4
1964,1,1,5,3,1,2,2
1966,1,1,5,1,1,4,2
1967,1,1,5,1,1,13,4
1969,1,1,2, ,1,8,4
1970,1,1,5,9,2,99,4
1976,1,1,5,4,1,1,4
1977,1,1,4, ,1,3,4
1978,1,1,3, ,1,1,4
1980,1,1,4, ,1,99,4
1981,1,1,5,1,1,1,4
1982,1,1,1,3,1,15,4
1984,1,1,1,1,1,2,2
1985,1,1,5,1,1,5,2
1986,1,1,1,1,1,7,2
1987,1,1,1,1,2,7,3
1988,1,1,1,1,1,6,4
1989,1,1,5,3,1,3,3
1991,1,1,4, ,1,1,4
1992,1,1,1,1,1,10,1
1994,1,1,5,2,1,18,4
1996,1,1,4, ,1,1,4
1998,1,1,1,3,1,14,4
2003,1,1,5,1,1,5,4
2004,1,1,1,3,1,1,4
2007,1,1,1,2,1,14,4
2008,1,1,2, ,1,3,4
2010,1,1,5,2,1,1,4
2013,1,1,5,1,1,5,4
2017,1,1,1,2,1,3,4
2018,1,1,2, ,2,9,1
2019,1,1,3, ,1,1,4
2020,1,1,1,3,1,7,2
2026,1,1,1,1,2,99,4
2029,1,1,5,2,1,20,4
2033,1,1,4, ,1,16,4
2035,1,1,5,9,1,3,4
2037,1,1,1,1,1,1,4
2039,1,1,1,2,1,15,3
2040,1,1,2, ,1,2,1
2041,1,1,4, ,1,3,4
2043,1,1,3, ,1,2,4
2046,1,1,1,3,1,5,4
2047,1,1,2, ,1,8,4
2048,1,1,1,1,1,8,2
2049,1,1,5,1,1,2,2
2050,1,1,1,2,2,99,4
2051,1,1,5,1,1,2,2
2053,1,1,5,1,1,8,4
2054,1,1,1,1,1,12,2
2057,1,1,1,1,1,13,2
2059,1,1,1,9,1,7,1
2062,1,1,1,3,1,1,1
2063,1,1,1,1,2,6,2
2064,1,1,3, ,1,10,4
2065,1,1,3, ,2,1,4
2068,1,1,5,1,1,1,4
2069,1,1,4, ,1,1,4
2070,1,1,2, ,1,2,1
2072,1,1,5,3,1,10,4
2076,1,1,5,2,1,5,2
2077,1,1,1,3,1,9,1
2078,1,1,1,4,1,10,2
2079,1,1,1,1,1,10,2
2080,1,1,1,2,1,4,4
2081,1,1,5,2,1,2,2
2087,1,1,1,1,1,1,4
2088,1,1,1,1,1,1,4
2093,1,1,5,1,1,6,2
2105,1,1,5,1,1,2,2
2106,1,1,5,1,1,2,2
2108,1,1,5,1,1,12,2
2109,1,1,2, ,2,5,4
2115,1,1,5,1,2,99,4
2118,1,1,5,3,1,13,4
2126,1,1,1,4,1,1,4
2128,1,1,5,9,1,4,4
2129,1,1,6,4,2,5,2
2133,1,1,4, ,1,1,1
2139,1,1,5,1,1,4,2
2140,1,1,5,9,1,4,2
2148,1,1,3, ,1,2,1
2149,1,1,4, ,1,2,4
2151,1,1,5,1,1,5,1
2157,1,1,3, ,1,1,1
2159,1,1,1,3,1,4,4
2163,1,1,1,3,1,6,1
2164,1,1,1,1,1,6,4
2165,1,1,1,1,1,5,4
2166,1,1,1,1,2,99,4
2167,1,1,5,1,1,1,4
2168,1,1,5,3,1,5,4
2170,1,1,3, ,1,1,4
2171,1,1,1,9,1,15,4
2172,1,1,1,2,2,99,4
2176,1,1,6,1,1,10,4
2184,1,1,1,2,1,10,4
2186,1,1,1,2,2,2,1
2192,1,1,1,2,1,10,1
2193,1,1,3, ,1,2,4
2195,1,1,5,2,1,4,4
2196,1,1,1,9,1,8,4
2197,1,1,3, ,1,1,4
2198,1,1,2, ,1,10,2
2199,1,1,1,3,2,7,2
2200,1,1,1,2,1,10,4
2201,1,1,1,3,1,9,2
2202,1,1,1,5,1,8,4
2204,1,1,3, ,1,99,4
2205,1,1,5,6,1,2,4
2206,1,1,1,1,1,9,2
2207,1,1,1,4,1,9,4
2208,1,1,3, ,1,2,1
2209,1,1,1,9,2,99,4
2210,1,1,2, ,1,8,1
2211,1,1,1,2,1,10,2
2215,1,1,5,1,1,15,1
2218,1,1,1,1,1,10,2
2220,1,1,5,9,2,99,4
2222,1,1,1,1,2,99,4
2223,1,1,1,6,1,10,4
2224,1,1,1,9,1,2,4
2226,1,1,5,9,1,10,3
2228,1,1,5,4,1,10,4
2230,1,1,3, ,2,1,4
2238,1,1,1,3,1,1,1
2239,1,1,2, ,1,99,2
2241,1,1,1,3,1,4,4
2242,1,1,1,2,1,7,4
2245,1,1,1,1,1,8,4
2248,1,1,1,3,2,4,2
2256,1,1,5,1,1,15,2
2261,1,1,1,2,2,99,4
2301,1,1,2, ,1,1,4
2303,1,1,5,2,1,3,2
2305,1,1,4, ,1,2,4
2306,1,1,5,1,1,1,1
2308,1,1,3, ,1,99,2
2309,1,1,5,2,2,99,4
2311,1,1,1,9,1,10,1
2312,1,1,1,9,2,3,4
2313,1,1,1,9,1,99,4
2316,1,1,1,1,1,5,1
2322,1,1,4, ,2,1,4
2323,1,1,1,2,1,15,4
2326,1,1,1,9,1,4,4
2334,1,1,5,2,1,3,4
2373,1,1,4, ,1,5,1
2386,1,1,5,1,1,1,1
2399,1,1,3, ,1,1,4
2409,1,1,5,9,1,3,1
2410,1,1,1,1,1,15,1
2413,1,1,5,1,2,10,4
2414,1,1,1,1,1,4,2
2416,1,1,3, ,2,1,4
2417,1,1,4, ,1,10,4
2418,1,1,1,3,1,10,2
2420,1,1,5,4,1,10,4
2422,1,1,5,3,1,10,4
2424,1,1,3, ,1,1,4
2426,1,1,1,4,1,10,4
2427,1,1,3, ,1,3,4
2427,1,2,4, ,1,6,4
2428,1,1,5,3,2,2,2
2429,1,1,1,3,1,8,4
2430,1,1,5,1,1,10,2
2432,1,1,5,9,1,1,4
2435,1,1,3, ,1,3,1
2436,1,1,2, ,1,1,4
2437,1,1,1,1,2,99,4
2439,1,1,4, ,1,1,4
2442,1,1,5,1,1,4,4
2443,1,1,1,2,1,3,1
2445,1,1,1,4,1,3,1
2446,1,1,1,1,1,5,2
2451,1,1,1,2,1,5,1
2454,1,1,3, ,1,14,2
2454,1,2,5,1,1,1,4
2455,1,1,3, ,1,6,1
2457,1,1,5,2,1,1,1
2458,1,1,2, ,1,13,3
2461,1,1,1,1,1,3,1
2463,1,1,5,1,1,1,4
2464,1,1,4, ,1,10,3
2465,1,1,4, ,1,3,4
2466,1,1,4, ,1,4,3
2471,1,1,4, ,1,2,4
2472,1,1,1,1,1,10,4
2474,1,1,3, ,1,10,4
2475,1,1,5,9,1,1,3
2476,1,1,5,1,1,3,2
2477,1,1,5,1,2,2,4
2478,1,1,5,1,1,1,4
2480,1,1,4, ,1,3,4
2482,1,1,4, ,1,5,4
2484,1,1,2, ,1,4,4
2485,1,1,2, ,1,10,2
2486,1,1,5,2,1,12,4
2487,1,1,3, ,1,3,2
2489,1,1,5,2,2,99,4
2490,1,1,3, ,1,3,2
2495,1,1,5,1,1,3,2
2497,1,1,5,1,1,2,3
2498,1,1,1,3,1,8,4
2500,1,1,5,1,1,10,3
2501,1,1,5,1,1,3,1
2504,1,1,5,2,2,7,2
2506,1,1,5,1,1,15,2
2516,1,1,1,1,1,5,4
2537,1,1,4, ,1,6,4
2541,1,1,1,1,2,3,2
2548,1,1,1,3,1,3,4
2552,1,1,3, ,1,2,1
2553,1,1,5,1,1,2,4
2554,1,1,4, ,1,3,4
2555,1,1,5,1,2,3,4
2557,1,1,5,1,1,15,3
2559,1,1,5,1,1,1,4
2561,1,1,5,1,1,10,4
2562,1,1,5,2,1,4,2
2565,1,1,6,2,1,6,4
2569,1,1,4, ,2,10,1
2570,1,1,5,2,2,10,4
2572,1,1,5,9,1,2,2
2573,1,1,5,9,1,8,4
2576,1,1,5,1,1,8,2
2578,1,1,5,1,2,99,4
2579,1,1,5,1,2,99,4
2581,1,1,1,1,1,5,4
2583,1,1,1,9,1,4,4
2584,1,1,4, ,1,1,1
2585,1,1,4, ,1,5,1
2586,1,1,1,5,1,2,2
2610,1,1,6,9,2,10,4
2614,1,1,5,1,1,6,2
2614,1,2,5,2,1,1,2
2617,1,1,5,2,1,3,4
2618,1,1,5,1,1,6,4
2619,1,1,5,3,1,2,4
2621,1,1,6,1,2,1,4
2623,1,1,6,1,1,1,4
2626,1,1,5,1,1,2,4
2631,1,1,5,2,1,1,4
2636,1,1,5,4,1,1,2
2638,1,1,5,1,1,6,2
2639,1,1,1,1,1,5,4
2640,1,1,5,2,1,4,4
2642,1,1,1,9,1,99,1
2644,1,1,1,1,1,1,1
2648,1,1,1,2,1,15,1
2649,1,1,5,1,1,1,4
2650,1,1,1,1,1,4,1
2651,1,1,1,1,1,5,2
2658,1,1,5,1,1,1,4
2660,1,1,3, ,1,1,1
2663,1,1,1,1,1,3,2
2665,1,1,5,9,2,1,4
2669,1,1,5,9,1,6,2
2670,1,1,1,1,1,3,1
2672,1,1,1,1,1,2,1
2690,1,1,1,1,1,2,1
2692,1,1,1,1,1,5,1
2696,1,1,4, ,1,1,1
2704,1,1,1,9,1,10,4
2709,1,1,5,1,1,5,2
2722,1,1,1,9,1,10,1
2726,1,1,1,1,1,6,2
2727,1,1,1,1,1,1,1
2729,1,1,1,1,1,3,2
2743,1,1,1,1,1,1,1
2747,1,1,1,1,1,8,4
2748,1,1,5,1,1,3,1
2753,1,1,5,1,1,1,4
2755,1,1,3, ,1,6,1
2758,1,1,2, ,1,1,1
2759,1,1,1,9,1,4,1
2761,1,1,5,1,1,10,2
2762,1,1,2, ,1,1,1
2766,1,1,1,4,1,99,3
2772,1,1,1,1,1,4,1
2780,1,1,1,9,1,2,1
2782,1,1,4, ,1,15,2
2794,1,1,5,1,1,1,4
2798,1,1,1,1,1,3,1
2842,1,1,1,1,1,2,1
2846,1,1,3, ,1,1,4
2847,1,1,3, ,1,6,4
2848,1,1,1,1,1,4,1
2851,1,1,1,1,1,2,1
2871,1,1,3, ,1,2,4
2883,1,1,1,1,1,2,4
2900,1,1,2, ,1,4,4
2919,1,1,3, ,1,1,2
2943,1,1,1,1,1,3,2
2946,1,1,1,9,1,11,1
2971,1,1,1,1,1,23,4
3003,1,1,3, ,1,1,1
3005,1,1,1,9,1,7,2
3007,1,1,1,1,1,3,4
3015,1,1,2, ,1,1,4
3026,1,1,5,9,1,2,1
3040,1,1,5,9,1,1,1
3061,1,1,1,1,1,6,3
3079,1,1,1,1,1,4,1
3104,1,1,5,1,1,8,2
3184,1,1,3, ,1,5,1
3187,1,1,2, ,1,1,1
3195,1,1,5,5,1,1,2
3197,1,1,5,1,1,4,1
3208,1,1,1,9,1,3,4
3278,1,1,2, ,1,4,1
3379,1,1,3, ,1,1,1
3380,1,1,3, ,1,3,4
3381,1,1,1,1,1,1,2
3382,1,1,3, ,1,1,1
3383,1,1,2, ,1,1,4
3496,1,1,7,6,1,10,1
3537,1,1,1,2,1,3,1
3539,1,1,1,2,1,12,2
3540,1,1,2, ,1,2,1
3541,1,1,3, ,1,2,1
3543,1,1,3, ,2,4,1
3546,1,1,3, ,1,12,4
3548,1,1,3, ,1,4,2
3552,1,1,1,3,2,99,4
3554,1,1,6,1,2,3,2
3556,1,1,1,3,1,2,1
3558,1,1,3, ,2,1,4
3560,1,1,5,2,1,6,4
3561,1,1,1,6,1,2,1
3562,1,1,3, ,1,1,4
3564,1,1,3, ,1,1,4
3565,1,1,3, ,1,2,2
3566,1,1,1,2,1,15,2
3567,1,1,2, ,1,3,1
3568,1,1,3, ,1,1,1
3570,1,1,2, ,2,6,4
3572,1,1,1,1,1,4,4
3576,1,1,2, ,1,8,2
3579,1,1,3, ,1,1,4
3581,1,1,3, ,1,3,1
3586,1,1,1,1,1,3,4
3588,1,1,1,1,1,2,1
3589,1,1,4, ,1,2,1
3593,1,1,1,2,1,12,4
3599,1,1,1,1,1,5,1
3600,1,1,1,1,1,8,1
3601,1,1,1,1,1,99,1
3602,1,2,1,1,1,20,4
3602,1,1,1,3,1,6,1
3603,1,1,1,1,1,30,1
3604,1,1,1,9,1,8,2
3605,1,1,1,2,1,4,2
3607,1,1,1,2,1,16,3
3609,1,1,1,1,1,5,1
3610,1,1,3, ,1,1,4
3611,1,1,1,1,1,10,4
3612,1,1,1,1,1,1,4
3613,1,1,1,3,1,10,4
3614,1,1,1,5,2,2,2
3620,1,1,1,1,1,5,2
3621,1,1,1,2,1,2,4
3623,1,1,1,2,1,3,1
3624,1,1,1,2,1,1,2
3630,1,1,1,3,2,3,4
3633,1,1,1,2,2,3,2
3635,1,1,1,4,1,3,2
3637,1,1,2, ,1,3,1
3639,1,1,1,1,1,2,1
3646,1,1,1,1,1,3,1
3648,1,1,1,3,1,4,1
3649,1,1,1,4,1,10,2
3650,1,1,3, ,1,8,2
3651,1,1,4, ,1,2,4
3652,1,1,1,2,2,2,4
3653,1,1,1,5,1,3,1
3654,1,1,1,9,1,2,2
3655,1,1,1,3,1,3,1
3656,1,1,1,9,1,5,4
3657,1,1,1,1,1,6,1
3659,1,1,2, ,1,8,1
3663,1,1,4, ,1,10,1
3664,1,1,1,1,1,8,1
3665,1,1,2, ,2,10,4
3668,1,1,4, ,1,1,4
3669,1,1,1,1,1,2,2
3670,1,1,3, ,1,2,4
3671,1,1,2, ,1,1,1
3673,1,1,3, ,1,2,2
3675,1,1,2, ,1,17,2
3676,1,1,1,2,1,10,4
3677,1,1,1,2,1,15,4
3678,1,1,2, ,1,10,2
3681,1,1,4, ,2,99,4
3684,1,1,3, ,2,1,4
3685,1,1,3, ,1,1,1
3686,1,1,1,4,1,10,2
3688,1,1,1,3,1,12,2
3689,1,1,1,2,1,8,2
3690,1,1,1,3,2,99,4
3691,1,1,4, ,1,2,2
3692,1,1,1,4,1,5,1
3693,1,1,1,1,2,1,1
3695,1,1,1,1,1,3,1
3696,1,1,1,1,1,3,4
3698,1,1,1,2,1,25,4
3699,1,1,1,2,1,17,1
3701,1,1,2, ,1,5,1
3702,1,1,1,1,1,7,1
3704,1,1,1,4,1,8,2
3705,1,1,1,9,1,15,1
3706,1,1,1,1,1,6,1
3707,1,1,1,1,1,5,2
3708,1,1,1,1,1,8,1
3710,1,1,1,1,1,17,4
3711,1,1,2, ,1,1,4
3712,1,1,1,2,1,15,3
3713,1,1,1,3,1,12,1
3714,1,1,1,1,1,3,1
3715,1,1,1,9,1,3,3
3716,1,1,2, ,1,3,4
3717,1,1,1,3,1,4,1
3718,1,1,1,1,1,2,4
3721,1,1,1,1,1,10,2
3722,1,1,1,9,1,10,2
3722,1,2,2, ,1,7,2
3723,1,1,1,1,2,10,1
3727,1,1,1,4,1,8,2
3728,1,1,1,2,1,12,2
3729,1,1,1,1,1,7,4
3730,1,1,1,1,2,99,4
3731,1,1,3, ,1,1,4
3733,1,1,1,1,1,8,1
3735,1,1,1,2,1,1,4
3736,1,1,1,1,1,3,4
3737,1,1,1,3,2,99,1
3738,1,1,1,1,1,12,4
3739,1,1,1,2,1,10,2
3740,1,1,1,1,2,8,2
3741,1,2,1,1,1,10,2
3741,1,1,1,1,1,10,2
3742,1,1,2, ,1,99,4
3743,1,1,1,2,1,30,4
3744,1,1,1,1,1,12,1
3745,1,1,1,1,1,15,2
3750,1,1,1,2,1,2,4
3751,1,1,3, ,1,4,1
3752,1,1,1,1,1,4,1
3753,1,1,1,2,1,99,4
3755,1,1,1,1,1,30,1
3757,1,1,1,2,1,8,1
3758,1,1,1,3,2,8,3
3760,1,1,1,2,1,32,1
3762,1,1,1,1,1,2,2
3763,1,1,1,1,1,9,2
3763,1,2,1,1,1,7,1
3764,1,1,1,1,1,2,1
3767,1,1,2, ,1,4,4
3768,1,1,1,1,1,3,1
3771,1,1,2, ,1,2,4
3773,1,1,1,3,1,5,1
3774,1,1,1,3,1,10,4
3776,1,1,1,5,1,10,3
3777,1,1,1,3,2,1,4
3778,1,1,1,1,1,30,1
3779,1,1,3, ,1,2,3
3780,1,1,1,1,1,4,2
3781,1,1,1,1,1,3,1
3783,1,1,1,1,2,3,2
3784,1,1,1,1,1,3,1
3785,1,1,3, ,1,1,2
3787,1,1,1,1,1,20,2
3790,1,1,1,1,1,99,1
3793,1,1,2, ,1,2,2
3794,1,1,1,1,1,14,4
3795,1,1,1,1,1,1,4
3796,1,1,1,2,1,15,3
3797,1,1,3, ,1,2,1
3800,1,1,1,3,1,3,4
3801,1,1,1,3,1,15,4
3802,1,1,1,4,1,8,3
3803,1,1,2, ,1,3,4
3804,1,1,1,1,1,3,2
3805,1,1,1,1,1,6,2
3806,1,1,3, ,1,4,2
3807,1,1,3, ,1,3,1
3808,1,1,1,3,1,30,1
3809,1,1,1,2,1,10,2
3810,1,1,1,4,1,5,2
3811,1,1,1,3,1,20,3
3813,1,1,1,1,1,4,4
3814,1,1,1,9,1,10,2
3816,1,1,1,1,1,4,1
3817,1,1,1,1,2,20,2
3820,1,1,1,9,1,1,1
3824,1,1,2, ,1,1,1
3825,1,1,1,1,1,5,4
3826,1,1,1,3,1,10,3
3827,1,1,1,1,1,1,4
3829,1,1,1,3,1,2,2
3834,1,1,2, ,1,22,1
3835,1,1,3, ,1,1,1
3836,1,1,1,2,1,10,2
3836,1,2,1,1,1,2,1
3837,1,1,1,9,1,10,2
3838,1,1,1,3,1,2,2
3839,1,1,1,1,1,2,1
3841,1,1,1,4,2,1,4
3843,1,1,2, ,1,3,4
3844,1,1,1,3,1,6,1
3845,1,1,1,2,2,15,1
3849,1,1,1,1,2,99,4
3850,1,1,1,1,1,1,1
3852,1,1,2, ,1,1,4
3855,1,1,3, ,1,1,1
3856,1,1,1,1,1,13,2
3857,1,1,1,2,1,5,1
3859,1,1,1,1,1,11,2
3862,1,2,7,9,2,2,2
3862,1,1,2, ,2,1,2
3863,1,1,2, ,1,10,4
3864,1,1,1,1,2,10,2
3865,1,1,1,1,1,3,1
3868,1,1,3, ,1,1,4
3870,1,1,1,1,1,13,1
3874,1,1,1,1,1,14,1
3875,1,1,4, ,1,1,1
3876,1,1,1,1,1,17,4
3878,1,1,1,1,1,2,1
3879,1,1,1,1,2,3,1
3880,1,1,1,1,1,10,4
3881,1,1,3, ,1,4,4
3882,1,1,1,1,1,2,1
3893,1,1,1,3,1,10,2
3894,1,1,1,2,1,3,2
3896,1,1,1,2,1,8,2
3897,1,1,1,1,1,9,4
3898,1,1,1,1,1,12,1
3900,1,1,1,1,1,3,4
3901,1,1,1,1,1,2,4
3902,1,1,1,1,1,4,4
3904,1,1,1,2,1,7,2
3905,1,1,1,1,1,10,2
3907,1,1,1,1,1,6,1
3908,1,1,3, ,1,2,4
3909,1,1,1,1,2,99,1
3910,1,1,2, ,1,8,1
3911,1,1,1,1,1,2,4
3912,1,1,1,1,1,8,1
3913,1,1,1,9,2,1,4
3915,1,1,1,1,1,5,2
3915,1,2,1,1,1,10,2
3916,1,1,3, ,1,1,4
3917,1,1,1,1,1,15,1
3918,1,1,1,1,1,8,4
3919,1,1,3, ,1,4,4
3920,1,1,1,1,1,5,1
