folio,foliohog,id_panta,panta_tipo,panta_tam,panta_dia,panta_hor,panta_min,panta_uso1,panta_uso2,panta_uso3,panta_uso4,panta_uso9,panta_anio
320,1,1,2,3,7,01,00, , ,3, , ,03
321,1,1,2,1,7,05,00,1,2,3, , ,06
322,1,2,2,3,7,03,00, ,2, , , ,01
322,1,1,2,2,7,02,30, , ,3, , ,01
323,1,1,4,2,7,02,00, , ,3, , ,12
324,1,1,3,2,7,05,00, , ,3,4, ,05
324,1,2,3,2,7,04,00,1, , ,4, ,02
325,1,2,2,2,7,04,00, , ,3, , ,03
325,1,1,3,3,7,05,00, ,2,3, , ,02
326,1,2,3,2,7,01,00, , ,3, , ,02
326,1,1,3,2,7,03,00, , ,3,4, ,03
327,1,2,3,2,4,00,30, , ,3,4, ,03
327,1,1,3,2,7,05,00, ,2,3, , ,02
328,1,2,3,3,7,05,00, , ,3, , ,04
328,1,1,3,3,7,04,00, , ,3, , ,03
329,1,1,2,3,4,02,00, , ,3, , ,04
330,1,1,4,2,7,04,00, , ,3, , ,03
331,1,1,2,2,7,03,00, , ,3, , ,05
332,1,1,3,3,7,04,00, ,2,3, , ,05
333,1,2,4,1,7,02,00, , ,3, , ,10
333,1,1,3,1,7,04,00, , ,3, , ,03
334,1,1,3,1,7,05,00, ,2,3, , ,01
335,1,2,3,2,7,02,00, , ,3, , ,01
335,1,1,2,2,7,14,00, ,2,3, , ,05
336,1,2,2,3,7,02,00, , ,3, , ,01
336,1,3,2,2,7,04,00, ,2,3, , ,04
336,1,1,2,2,7,03,00, ,2,3, , ,02
337,1,1,3,3,7,04,00,1, ,3, , ,05
337,1,2,3,4,7,04,00,1, ,3, , ,05
338,1,2,3,2,7,03,00, , ,3, , ,02
338,1,1,3,3,7,06,00, ,2,3, , ,03
339,1,1,3,2,7,10,00,1,2,3, , ,07
339,1,2,3,3,7,01,00, , ,3, , ,06
339,1,3,4,1,7,01,00, , ,3, , ,15
340,1,1,3,4,7,02,00,1, ,3, , ,02
342,1,1,3,2,7,05,00,1, ,3, , ,06
343,1,1,2,3,7,04,00,1, ,3, , ,01
343,1,2,2,2,7,02,00, , ,3, , ,04
344,1,1,1,4,7,05,00, ,2,3, , ,01
345,1,1,3,2,7,02,00, , ,3, , ,03
346,1,1,3,4,7,02,00, , ,3, , ,04
346,1,2,3,3,7,01,00, , ,3, , ,03
348,1,2,3,2,3,02,00, , ,3, , ,01
348,1,3,3,2,7,03,00,1, , , , ,01
348,1,1,3,2,7,02,00, , ,3, , ,01
349,1,3,2,2,7,01,00, , ,3, , ,04
349,1,2,2,3,7,04,00, , ,3, , ,04
349,1,1,2,3,7,02,00, , ,3, , ,03
350,1,2,3,3,6,02,00, , ,3, , ,01
350,1,1,3,4,3,02,00, , ,3, , ,08
351,1,2,2,4,4,01,00, , ,3, , ,01
351,1,1,2,3,7,02,00, , ,3, , ,04
352,1,1,4,1,7,05,00, ,2,3, , ,07
352,1,2,2,2,7,02,00, , ,3, , ,01
353,1,1,2,3,7,02,00, , ,3, , ,01
354,1,1,3,2,7,04,00, , ,3, , ,02
355,1,2,3,3,7,06,00, ,2,3, , ,06
355,1,1,3,2,7,05,00,1, ,3, , ,08
356,1,1,3,2,7,04,00, , ,3, , ,03
358,1,1,4,1,7,03,00, , ,3, , ,08
358,1,2,4,3,7,02,00, , ,3, , ,12
359,1,1,2,1,7,07,00, ,2,3, , ,07
360,1,1,3,2,7,06,00, ,2,3, , ,03
361,1,1,3,1,7,07,00, ,2,3, , ,02
363,1,1,3,3,7,06,00, ,2,3, , ,04
364,1,1,3,3,7,05,00, , ,3, , ,06
365,1,1,3,4,7,05,00, ,2,3, , ,01
366,1,2,4,2,3,03,00, , ,3, , ,03
366,1,1,4,2,3,04,00, , ,3, , ,10
367,1,1,3,2,7,06,00, ,2,3, , ,02
367,1,2,3,3,2,01,00, , ,3, , ,02
368,1,2,3,3,7,03,00, ,2,3, , ,01
368,1,1,3,2,7,02,00, , ,3, , ,02
369,1,2,4,1,7,02,00, , ,3, , ,15
369,1,1,3,3,7,02,00, , ,3, , ,08
370,1,3,3,3,7,04,00, , ,3, , ,05
370,1,2,3,2,7,04,00, , ,3, , ,03
370,1,1,3,2,7,03,00, , ,3, , ,03
371,1,1,2,3,7,05,00,1, ,3, , ,01
371,1,2,3,2,7,04,00, , ,3, , ,01
372,1,1,3,2,7,04,00, , ,3, , ,02
373,1,1,4,1,7,05,30, , ,3, , ,08
374,1,1,2,3,7,05,00, , ,3, , ,07
375,1,1,3,3,7,10,00, ,2,3, , ,02
376,1,1,3,3,7,02,00, , ,3, , ,04
377,1,1,4,2,7,00,10, , ,3, , ,30
378,1,1,4,1,2,02,00, ,2,3, , ,12
379,1,1,3,1,7,01,00, , ,3, , ,04
380,1,1,3,2,7,01,00, , ,3, , ,01
381,1,1,4,1,7,06,00,1, ,3, , ,10
382,1,1,3,2,7,03,00, , ,3, , ,05
382,1,2,3,3,7,05,00, , ,3, , ,06
383,1,1,3,2,7,03,00, , ,3, , ,06
384,1,1,4,4,7,03,00, , ,3, , ,06
385,1,1,4,4,2,01,00, ,2, , , ,99
386,1,1,4,3,7,02,00, , ,3, , ,12
387,1,1,4,3,7,12,00,1,2,3, , ,02
387,1,2,4,4,7,01,00, , ,3, , ,09
388,1,1,4,3,7,05,00, ,2,3, , ,08
389,1,1,3,2,7,03,00, , ,3, , ,03
390,1,1,3,3,7,08,00, ,2,3, , ,01
391,1,1,3,3,7,05,00, ,2,3, , ,99
392,1,1,4,2,7,08,00,1,2,3, , ,99
393,1,1,2,2,7,11,00,1,2,3, , ,04
394,1,1,3,1,7,02,00, , ,3, , ,03
395,1,1,2,3,7,03,00, , ,3, , ,01
396,1,1,4,1,7,05,00,1, ,3, , ,25
396,1,2,3,1,7,01,00, , ,3, , ,01
397,1,1,4,1,7,01,00,1, ,3, , ,03
398,1,1,2,2,7,09,00, ,2,3, , ,03
398,1,2,3,2,7,02,00, , ,3, , ,04
399,1,1,2,1,7,04,00, , ,3, , ,02
400,1,1,2,2,7,03,00, , ,3, , ,02
401,1,2,2,2,7,03,00, ,2,3, , ,02
401,1,1,2,3,7,03,00, , ,3, , ,01
402,1,2,2,4,7,11,00,1, ,3, , ,04
402,1,1,3,3,2,01,00, , ,3, , ,04
403,1,1,3,1,4,01,00, , ,3, , ,06
404,1,1,2,2,7,04,00, , ,3, , ,03
405,1,2,2,2,7,02,00, , ,3, , ,09
405,1,1,2,3,7,08,00, ,2,3, , ,05
406,1,1,2,2,7,04,00, , ,3, , ,01
407,1,2,4,1,7,05,00, , ,3, , ,15
407,1,1,4,1,7,05,00, , ,3, , ,15
408,1,1,3,2,2,01,00, , ,3, , ,02
409,1,1,3,1,3,02,00, , ,3, , ,02
409,1,2,4,2,3,02,00, , ,3, , ,15
410,1,1,4,1,7,03,00, , ,3, , ,16
411,1,1,2,3,7,03,00, , ,3, , ,04
411,1,2,3,4,7,03,00,1, ,3, , ,03
412,1,1,3,1,7,02,00, , ,3, , ,06
412,1,2,3,2,7,05,00, ,2,3, , ,01
413,1,1,4,2,7,05,00, , ,3, , ,09
414,1,1,4,2,3,04,00, , ,3, , ,16
415,1,1,2,1,7,05,00, , ,3, , ,02
416,1,1,4,1,7,02,00, , , ,4, ,10
416,1,2,4,1,7,03,00, , ,3, , ,10
417,1,2,4,1,7,08,00, , ,3, , ,15
417,1,1,2,3,3,04,00, , ,3, , ,03
418,1,1,2,3,7,02,00, , ,3, , ,01
419,1,1,2,3,7,05,00, ,2,3, , ,02
419,1,2,2,1,1,01,00, ,2, , , ,01
420,1,1,2,1,7,01,00, , ,3, , ,20
420,1,2,4,1,7,00,30, , ,3, , ,27
421,1,2,2,3,7,01,00, , ,3, , ,02
421,1,1,2,3,7,04,00,1, ,3, , ,05
422,1,1,2,2,7,03,00, , ,3, , ,01
422,1,2,4,3,7,02,00, , ,3, , ,18
423,1,1,3,1,7,02,00, , ,3, , ,02
423,1,2,3,1,7,00,30, , ,3, , ,03
423,1,3,3,1,7,00,30, , ,3, , ,04
424,1,3,3,3,7,02,00,1, ,3, , ,02
424,1,1,3,3,5,03,00, , ,3, , ,03
424,1,2,3,2,4,02,00, , ,3, , ,01
424,1,4,3,3,6,01,00, , ,3, , ,02
425,1,1,3,1,7,00,30, , ,3, , ,03
426,1,1,2,3,7,06,00, ,2,3, , ,02
427,1,1,2,3,7,04,00, , ,3, , ,03
428,1,2,2,3,7,02,00, ,2, , , ,05
428,1,1,2,4,7,04,00, , ,3, , ,05
429,1,2,3,2,7,02,00, , ,3, , ,04
429,1,1,3,2,7,02,00, , ,3, , ,03
430,1,1,3,2,7,04,00, , ,3, , ,03
431,1,2,2,3,7,03,00, , ,3, , ,08
431,1,1,2,2,7,03,00, , ,3, , ,02
432,1,1,1,3,7,03,00, , ,3, , ,01
432,1,2,2,3,7,04,00, , ,3, , ,02
433,1,1,2,3,7,05,00, ,2,3, , ,05
434,1,1,3,2,7,04,00,1, ,3, , ,03
435,1,1,2,3,7,06,00,1, ,3, , ,03
436,1,1,4,2,7,06,00,1,2, , , ,16
437,1,1,3,1,7,02,00, ,2, , , ,04
438,1,1,3,2,7,05,00, ,2,3, , ,05
439,1,1,3,2,7,06,00, ,2,3, , ,01
440,1,1,2,2,7,05,00, ,2,3, , ,03
441,1,1,2,2,7,05,00,1,2,3, , ,10
443,1,1,3,1,7,01,00, ,2, , , ,02
443,1,2,3,1,7,21,00, , ,3, , ,03
444,1,1,3,2,7,03,00, , ,3, , ,05
444,1,2,3,2,5,01,00, , ,3, , ,06
445,1,1,2,1,7,05,00,1,2,3, , ,02
446,1,1,3,2,7,04,00,1, ,3, , ,05
446,1,2,3,1,7,07,00,1, ,3, , ,03
447,1,2,3,3,7,01,00, , ,3, , ,01
447,1,1,3,1,7,03,00, ,2,3, , ,02
449,1,1,3,2,7,03,00,1, ,3, , ,02
450,1,1,2,3,7,08,00, ,2,3,4, ,02
451,1,1,3,3,7,04,00, , ,3, , ,02
453,1,1,4,3,7,02,00, , ,3, , ,12
453,1,2,3,2,7,05,00,1,2,3, , ,03
454,1,1,4,3,7,04,00, , ,3, , ,05
455,1,2,2,2,7,01,00, ,2, , , ,01
455,1,1,2,2,7,04,00, ,2, , , ,04
456,1,1,4,2,7,02,00, , ,3, , ,05
457,1,1,2,2,7,04,00, ,2,3, , ,03
457,1,2,2,2,7,06,00, ,2,3, , ,01
458,1,1,2,3,7,08,00, ,2,3, , ,03
458,1,2,2,3,7,10,00,1,2,3, , ,02
459,1,1,2,3,4,03,00, , ,3, , ,01
460,1,1,2,2,2,05,00, ,2,3, , ,03
461,1,1,4,2,7,14,00,1,2,3, , ,03
461,1,2,4,1,1,02,00, ,2, , , ,08
462,1,1,3,2,7,16,00,1,2,3, , ,06
463,1,1,3,2,7,03,00, , ,3, , ,05
464,1,1,3,2,7,02,00, , ,3, , ,01
465,1,1,2,4,7,03,00, , ,3, , ,12
465,1,2,3,5,7,03,00, , ,3, , ,01
466,1,1,2,4,7,07,00, ,2,3, , ,02
467,1,1,2,1,7,02,00, , ,3, , ,04
468,1,2,3,1,7,03,00, , ,3,4, ,08
468,1,1,4,1,7,03,00, ,2, , , ,03
469,1,1,3,3,2,03,00, ,2, , , ,01
470,1,1,3,2,7,02,00, , ,3, , ,05
470,1,2,4,1,7,03,00, , ,3, , ,15
471,1,1,3,4,7,03,00, ,2,3, , ,01
472,1,1,3,2,7,02,00, , ,3, , ,05
473,1,1,2,2,7,05,00, , ,3, , ,08
474,1,1,2,3,7,02,00, , ,3, , ,03
475,1,3,2,1,7,01,00, , ,3, , ,07
475,1,2,2,1,7,03,00, , ,3, , ,07
475,1,1,2,4,7,03,00, , ,3, , ,01
476,1,1,2,3,7,10,00,1,2,3, , ,03
476,1,2,2,3,7,02,00, , ,3, , ,02
477,1,1,2,2,7,05,00,1, ,3, , ,04
478,1,1,3,3,7,01,00, , ,3, , ,02
479,1,1,3,2,7,08,00,1, ,3, , ,06
480,1,2,3,3,7,02,00, ,2,3, , ,03
480,1,1,2,2,7,02,00, ,2,3, , ,05
481,1,1,2,4,7,06,00,1,2,3, , ,04
481,1,2,2,2,7,01,30, , ,3, , ,10
482,1,1,3,2,7,04,00, , ,3, , ,04
482,1,2,4,4,7,04,00, , ,3, , ,07
483,1,2,2,2,7,01,00, , ,3, , ,01
483,1,1,2,2,7,04,00,1,2,3, , ,02
484,1,1,4,1,7,02,00, , ,3, , ,03
485,1,1,2,2,7,03,00, ,2,3, , ,02
486,1,1,2,4,7,06,00, ,2,3, , ,01
486,1,2,2,3,7,02,00, , ,3, , ,06
487,1,1,2,1,7,04,00, ,2,3, , ,01
488,1,1,4,1,3,01,00, , ,3, , ,06
489,1,1,3,3,7,04,00, , ,3, , ,03
490,1,2,3,2,7,02,00, , ,3, , ,10
490,1,1,2,3,7,06,00, , ,3,4, ,05
491,1,1,3,2,7,01,00, , ,3, , ,02
492,1,2,3,4,7,02,00, , ,3, , ,01
492,1,1,3,4,7,02,00, , ,3, , ,08
493,1,1,4,2,7,06,00, ,2,3, , ,99
494,1,2,2,3,7,02,00,1, ,3, , ,07
494,1,1,2,1,7,02,00,1, ,3, , ,05
494,1,3,2,3,3,02,30, ,2,3, , ,08
495,1,2,2,2,7,01,30, , ,3, , ,02
495,1,3,2,4,2,05,00, , ,3, , ,01
495,1,1,2,3,7,03,00, , ,3, , ,08
496,1,1,2,1,7,02,00,1, ,3, , ,04
496,1,2,3,3,7,01,30, , ,3, , ,08
497,1,1,2,4,7,02,00, , ,3, , ,03
498,1,1,3,2,7,02,00, , ,3, , ,05
500,1,1,3,3,7,02,00, , ,3, , ,05
500,1,2,3,2,7,01,00, , ,3, , ,04
500,1,3,3,2,7,01,00, , ,3, , ,04
501,1,3,2,2,7,02,00, , ,3, , ,06
501,1,2,2,2,2,02,00, , ,3, , ,03
501,1,1,3,3,7,00,30, , ,3, , ,01
502,1,2,2,4,7,02,00, , ,3, , ,01
502,1,3,2,4,7,02,00, , ,3, , ,01
502,1,4,2,4,7,01,00, , ,3, , ,01
502,1,1,2,4,7,02,00, , ,3, , ,01
503,1,1,3,2,7,02,40, , ,3, , ,08
504,1,1,3,1,7,08,00,1,2,3, , ,01
505,1,1,4,1,7,02,00, , ,3, , ,09
506,1,1,4,1,3,01,30, , ,3, , ,15
506,1,2,2,1,7,02,00, , ,3, , ,03
507,1,1,3,4,7,04,00,1, ,3, , ,01
507,1,2,3,3,7,03,00, , ,3, , ,02
508,1,1,2,2,7,02,00, , ,3, , ,02
509,1,1,4,2,7,09,00,1,2,3, , ,10
510,1,2,2,2,7,04,00, , ,3, , ,10
510,1,1,2,4,7,10,00,1,2, , , ,01
511,1,1,4,2,7,02,00,1, ,3, , ,05
512,1,1,4,1,7,04,00, , ,3, , ,10
513,1,1,3,3,7,05,00,1, , , , ,04
514,1,1,2,2,7,04,00, ,2,3, , ,01
515,1,1,4,3,7,05,00, ,2,3, , ,13
516,1,1,3,3,7,02,00, , ,3, , ,03
517,1,1,4,3,7,01,00, , ,3, , ,01
518,1,1,2,3,7,01,30, , ,3, , ,04
519,1,1,4,3,7,03,00,1, ,3, , ,10
520,1,2,2,2,7,08,00, ,2,3,4, ,01
520,1,1,2,3,7,02,00, ,2, , , ,02
521,1,1,2,3,7,02,00, ,2, , , ,03
523,1,1,2,1,7,08,00,1,2,3, , ,05
524,1,2,2,1,3,00,45, , ,3, , ,04
524,1,1,2,2,7,03,00,1, ,3, , ,03
525,1,1,4,1,7,04,00, , ,3, , ,06
526,1,1,4,1,7,03,00,1,2,3, , ,07
527,1,1,2,3,7,03,00, , ,3, , ,06
527,1,2,2,3,3,04,00, ,2,3, , ,05
528,1,1,2,3,7,02,00, , ,3, , ,03
528,1,2,2,3,7,02,00, , ,3, , ,04
529,1,1,4,3,5,01,00, , ,3, , ,20
529,1,2,3,4,6,03,00, , ,3, , ,10
530,1,1,2,3,7,02,00, , ,3, , ,04
531,1,1,2,3,5,03,00, ,2, , , ,02
532,1,1,3,3,7,05,00, , ,3,4, ,03
533,1,1,2,1,7,07,00, ,2,3, , ,02
534,1,1,2,5,7,01,00, , ,3, , ,01
534,1,3,3,3,7,03,00, , ,3, , ,05
534,1,4,2,2,4,02,00, , ,3, , ,01
534,1,2,2,4,7,03,00, , ,3, , ,02
535,1,1,2,3,7,04,00, , ,3, , ,04
535,1,2,2,3,7,04,00, , ,3, , ,04
536,1,1,3,2,7,13,00,1,2,3, , ,01
537,1,1,4,1,7,08,00,1, ,3, , ,99
539,1,1,4,2,7,06,00, , ,3, , ,09
540,1,1,4,1,7,02,00, , ,3, , ,99
541,1,1,3,1,7,06,00, ,2,3, , ,03
542,1,1,3,2,7,03,00,1, ,3, , ,02
543,1,1,3,2,7,08,00, ,2,3, , ,03
544,1,1,3,2,7,05,00,1, ,3, , ,05
544,1,2,3,1,7,05,00,1, , ,4, ,02
546,1,1,4,1,7,02,00, , ,3, , ,06
547,1,2,3,2,7,03,00, , ,3, , ,04
547,1,1,3,2,7,12,00, ,2,3, , ,07
548,1,1,4,2,7,02,00, , ,3, , ,02
549,1,1,3,2,7,03,00, , ,3, , ,08
550,1,3,2,1,7,01,00, , ,3, , ,04
550,1,2,2,2,7,01,00, , ,3, , ,04
550,1,1,3,3,7,01,00, , ,3, , ,01
551,1,2,2,2,7,01,30, , ,3, , ,06
551,1,1,2,1,7,03,00,1, ,3, , ,08
552,1,1,3,1,1,01,00, ,2, , , ,04
552,1,2,3,3,7,02,00, , ,3, , ,05
553,1,1,3,3,7,03,00,1, ,3, , ,03
554,1,1,3,1,7,04,00, , ,3, , ,05
555,1,1,3,3,3,05,00,1, ,3, , ,03
555,1,2,3,2,7,03,00,1, ,3, , ,05
555,1,3,3,2,3,02,00, , ,3, , ,02
556,1,1,3,2,7,02,00, , ,3, , ,05
558,1,1,3,3,7,04,00, , ,3, , ,07
558,1,2,3,1,7,04,00,1,2, , , ,04
559,1,1,3,1,7,07,00, ,2,3, , ,02
560,1,1,3,1,7,08,00,1, ,3, , ,02
561,1,2,4,2,1,02,00, , ,3, , ,06
561,1,1,2,1,7,00,30, , ,3, , ,02
562,1,1,3,1,4,03,30, ,2,3, , ,01
563,1,1,3,1,7,03,00, , ,3, , ,04
564,1,1,3,1,7,10,00, ,2,3, , ,04
564,1,2,3,1,7,02,00, , ,3, , ,07
565,1,1,3,1,7,04,30, , ,3, , ,04
566,1,2,3,1,7,01,00, , , ,4, ,05
566,1,1,3,1,7,03,00, , ,3, , ,04
567,1,1,3,2,7,03,00,1, ,3, , ,01
567,1,2,3,2,7,01,00, , ,3, , ,04
568,1,1,4,1,7,02,00, , ,3, , ,99
569,1,1,3,2,7,04,00, ,2,3, , ,04
570,1,1,3,3,7,03,00, , ,3, , ,04
571,1,1,4,2,7,06,00, ,2,3, , ,99
572,1,1,3,4,7,08,00, ,2,3, , ,02
573,1,1,3,2,7,05,00,1, ,3, , ,02
574,1,1,3,2,7,08,00,1, ,3, , ,04
575,1,1,3,3,7,06,00,1,2,3, , ,03
576,1,1,3,2,7,09,00,1,2, ,4, ,08
577,1,1,3,3,7,02,00, , ,3, , ,03
578,1,1,3,1,7,03,00, ,2, , , ,03
579,1,2,3,1,7,04,00, ,2,3, , ,03
579,1,1,4,3,7,02,00, , ,3, , ,08
580,1,1,3,4,7,04,00, , ,3, , ,01
581,1,1,3,1,7,01,00, , ,3, , ,03
582,1,2,3,3,7,05,00, , ,3, , ,01
582,1,1,3,2,7,05,00, , ,3, , ,01
583,1,2,2,1,7,03,00, , ,3, , ,03
583,1,1,2,2,7,08,00, ,2,3, , ,03
584,1,2,4,1,7,02,00, , ,3, , ,05
584,1,1,4,1,7,08,00,1,2,3, , ,11
585,1,1,2,1,7,04,00, , ,3, , ,03
586,1,1,2,2,7,06,00,1,2, , , ,04
586,1,2,2,1,7,01,00, , ,3, , ,04
587,1,1,3,3,6,09,00, ,2,3, , ,01
588,1,2,3,3,7,04,00, , ,3, , ,01
588,1,1,2,3,7,04,00, , ,3, , ,01
589,1,1,2,3,7,03,00, , ,3, , ,04
589,1,2,1,3,7,03,00, , ,3, , ,03
590,1,1,2,3,7,03,00, , ,3, , ,05
591,1,2,2,3,7,02,00,1, ,3, , ,01
591,1,1,2,2,7,03,00, , ,3, , ,02
592,1,1,3,2,7,02,00, , ,3, , ,01
592,1,2,3,1,7,03,00, , ,3, , ,02
593,1,1,3,3,7,03,00, , ,3, , ,05
593,1,2,3,3,7,03,00, , ,3, , ,04
594,1,2,3,3,7,04,00, , ,3, , ,05
594,1,1,3,3,7,04,00, , ,3, , ,03
595,1,2,3,1,7,07,00,1,2, , , ,01
595,1,1,3,3,7,03,00, ,2,3, , ,02
595,1,3,4,3,7,02,00, , ,3, , ,10
595,1,4,4,2,3,01,00, , ,3, , ,10
596,1,1,3,1,7,01,00, , ,3, , ,01
596,1,2,3,1,7,01,30, ,2, , , ,01
597,1,1,3,1,3,02,00, , ,3, , ,02
598,1,1,3,3,7,01,30, , ,3, , ,99
599,1,1,4,2,7,02,00, , ,3, , ,20
602,1,1,3,2,7,05,00, , ,3, , ,01
603,1,1,3,2,7,04,00, , ,3, , ,03
603,1,2,4,2,7,03,00, , ,3, , ,99
604,1,1,4,2,7,05,00, , ,3, , ,99
605,1,1,4,3,7,03,00, , ,3, , ,10
605,1,3,3,4,7,03,00, , ,3, , ,02
605,1,2,4,4,7,01,00, , ,3, , ,10
607,1,2,3,2,7,03,00, ,2, , , ,03
607,1,1,4,2,7,05,00,1, ,3, , ,05
608,1,1,4,3,7,03,00, ,2,3, , ,08
609,1,1,3,1,7,04,00, , ,3, , ,03
610,1,1,3,2,7,03,00, , ,3, , ,01
611,1,1,3,1,7,03,00, , ,3, , ,03
612,1,1,3,3,7,05,00, , ,3, , ,02
613,1,1,4,1,7,02,00, , ,3, , ,30
613,1,2,4,1,7,02,00, , ,3, , ,30
614,1,2,3,2,7,01,00, , ,3, , ,08
614,1,1,3,1,7,01,00, , ,3, , ,02
615,1,2,4,1,7,01,00, , ,3, , ,22
615,1,1,3,1,7,02,00, , ,3, , ,04
616,1,1,3,1,7,05,00, , ,3, , ,01
618,1,2,2,1,7,06,00, ,2,3, , ,01
618,1,1,2,1,7,12,00,1,2,3, , ,01
619,1,1,2,2,7,03,00, , ,3, , ,04
620,1,2,2,2,7,00,30, , ,3, , ,01
620,1,1,2,2,7,05,00,1,2,3, , ,03
622,1,1,2,1,7,03,00, , ,3, , ,05
623,1,1,2,4,7,03,00,1,2,3, , ,01
624,1,1,3,2,4,01,30, , ,3, , ,01
625,1,1,3,1,7,01,00, ,2, , , ,01
626,1,1,2,2,7,05,00, ,2,3, , ,06
626,1,2,4,2,7,01,00, , ,3, , ,15
627,1,1,3,3,7,04,00, , ,3, , ,02
628,1,2,4,2,7,02,00, , ,3, , ,04
628,1,1,4,2,7,02,00, ,2,3, , ,20
629,1,1,3,3,7,03,00,1,2,3, , ,02
630,1,1,3,1,7,02,00, ,2,3, , ,03
630,1,2,3,1,7,01,00, ,2,3, , ,03
631,1,1,3,1,7,05,00,1,2,3, , ,03
632,1,1,3,1,7,02,00, , ,3, , ,03
633,1,1,4,1,7,03,00, ,2, , , ,06
634,1,1,4,1,7,03,00, , ,3, , ,06
635,1,3,3,2,7,03,00, , ,3, , ,05
635,1,2,3,2,7,02,00, , ,3, , ,05
635,1,1,3,1,7,02,00, , ,3, , ,05
636,1,1,3,4,1,05,00, , ,3, , ,08
637,1,1,3,2,7,04,00,1, ,3, , ,02
637,1,2,3,2,7,01,00, , ,3, , ,01
638,1,1,3,1,7,05,00,1,2,3, , ,03
639,1,1,3,1,7,02,00, , ,3, , ,02
640,1,1,3,1,7,10,00,1,2,3, , ,02
641,1,1,3,2,7,04,00, , ,3, , ,03
642,1,1,3,3,7,01,30, , ,3, , ,02
643,1,1,2,1,7,01,00, , ,3, , ,03
644,1,1,4,1,7,02,00, , ,3, , ,07
644,1,2,4,1,7,01,00, , ,3, , ,03
645,1,1,3,1,7,03,00, , ,3, , ,03
645,1,2,3,2,7,02,00, , ,3, , ,02
646,1,2,2,1,7,01,30, ,2,3, , ,03
646,1,1,2,1,7,03,00, , ,3, , ,04
647,1,1,3,2,7,08,00, ,2,3, , ,99
648,1,1,4,2,7,05,00, ,2,3, , ,99
648,1,2,4,1,7,07,00, , ,3,4, ,99
649,1,1,3,2,7,04,00, , ,3, , ,03
650,1,1,2,3,7,03,00,1, , , , ,03
651,1,1,3,1,7,08,00, ,2,3, , ,03
651,1,2,3,1,7,03,00, ,2, , , ,01
652,1,1,2,3,7,04,00, , ,3, , ,04
653,1,3,2,3,7,00,30, , ,3, , ,03
653,1,2,2,3,7,00,30, , ,3, , ,02
653,1,1,2,4,7,02,00, , ,3, , ,01
654,1,1,3,3,7,05,00, ,2,3, , ,02
657,1,1,3,4,7,08,00,1,2,3, , ,01
658,1,2,2,3,7,02,00, , ,3, , ,05
658,1,3,2,3,4,01,00, , ,3, , ,03
658,1,1,2,3,7,02,00,1, , , , ,04
659,1,1,3,2,7,01,00, , ,3, , ,07
660,1,1,4,1,4,01,00, , ,3, , ,20
661,1,3,4,1,7,01,30, , ,3, , ,05
661,1,2,4,1,7,02,00, , ,3, , ,15
661,1,1,4,1,7,01,30, , ,3, , ,20
662,1,1,3,2,7,04,00, ,2,3, , ,01
663,1,1,4,2,7,02,00, , ,3, , ,15
664,1,1,3,2,7,03,00, , ,3, , ,04
665,1,1,3,2,7,03,00, , ,3, , ,04
666,1,1,3,2,7,09,00, , ,3, , ,05
667,1,1,3,1,7,05,00, ,2, ,4, ,03
668,1,2,3,2,7,03,00, , ,3, , ,01
668,1,1,3,1,7,06,00, ,2,3, , ,02
669,1,2,4,3,7,07,00, ,2,3, , ,99
669,1,1,4,3,7,07,00, ,2,3, , ,99
670,1,1,3,3,7,03,00, ,2, , , ,06
671,1,1,2,3,7,00,30, , ,3, , ,04
672,1,2,4,1,7,05,00,1,2,3, , ,10
672,1,1,3,2,7,03,00, , ,3, , ,07
673,1,1,4,2,7,01,30, , ,3, , ,15
674,1,1,2,1,7,01,30, ,2,3, , ,02
674,1,2,4,1,7,01,00, ,2, , , ,10
675,1,1,3,2,7,04,00, , ,3, , ,04
675,1,2,3,2,3,02,00, , ,3, , ,03
676,1,1,2,2,7,02,30, , ,3, , ,02
677,1,1,3,3,7,01,30, ,2,3, , ,02
678,1,2,2,2,7,01,00, , ,3, , ,03
678,1,1,3,1,7,03,00, , ,3, , ,05
679,1,1,3,2,7,05,00, ,2,3, , ,02
679,1,2,3,2,7,08,00, , ,3, , ,02
680,1,1,3,1,7,03,00, ,2,3, , ,03
681,1,1,4,2,2,02,00, , ,3, , ,10
682,1,2,3,2,7,01,00, , ,3, , ,02
682,1,1,2,3,1,02,00, , ,3, , ,03
683,1,2,2,4,7,02,00, ,2,3, , ,01
683,1,1,2,3,7,02,00, ,2,3, , ,04
684,1,1,3,4,7,05,00, ,2,3, , ,03
685,1,3,4,1,7,07,00,1,2,3, , ,06
685,1,1,4,2,7,02,00, , ,3, , ,99
685,1,4,4,1,7,06,00, ,2, , , ,07
685,1,2,4,1,7,01,00, , ,3, , ,09
686,1,1,2,3,7,03,00, , ,3, , ,02
687,1,1,2,2,7,01,30, , ,3, , ,02
688,1,2,2,2,7,03,00, , ,3, , ,04
688,1,1,2,3,7,05,00,1,2,3, , ,02
689,1,1,2,2,5,01,00, , ,3, , ,05
689,1,2,2,2,5,04,00, ,2,3, , ,03
690,1,1,4,3,7,01,00, , ,3, , ,10
691,1,1,3,1,7,03,00, , ,3, , ,03
691,1,2,4,1,7,02,00, , ,3, , ,08
692,1,2,3,2,2,01,00, , ,3, , ,06
692,1,1,2,2,7,03,00, , ,3, , ,01
